,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
356,208981.4525,1401.71,1,2,497.84,69.09,6,49.18,3.12,95.93,5
357,562160.7089,645.66,2,4,432.17,2.05,7,86.32,2.1,95.06,5
358,176540.0897,591.05,2,1,609.33,24.52,6,58.93,34.44,98.53,5
359,209554.4884,550.0,2,3,121.95,45.67,7,7.5,14.48,91.19,3
360,120464.7704,550.0,1,2,42.64,18.48,8,30.24,33.36,99.9,6
361,315392.5697,1261.2,1,5,689.67,22.1,9,84.25,23.04,98.0,4
362,516493.2791,1318.48,4,2,729.79,18.15,8,93.88,17.27,97.85,6
363,386853.4093,594.82,3,4,30.06,16.17,8,17.64,4.12,98.66,4
364,486979.2979,1510.55,3,2,145.97,40.03,8,10.94,6.26,94.82,9
365,523759.2625,1346.45,3,3,512.67,30.96,7,1.58,29.52,89.67,6
366,746628.1996,1849.91,3,3,778.43,11.23,9,18.19,12.1,99.9,10
367,354353.6387,897.24,3,3,981.44,45.12,6,7.01,0.44,84.97,6
368,191978.5615,550.0,3,4,727.82,36.87,9,25.26,13.54,95.83,5
369,369969.2973,877.95,3,2,1109.06,17.89,6,9.58,17.3,95.34,5
370,469333.7639,1465.35,3,3,588.34,48.88,7,49.88,19.22,94.82,4
371,475423.0378,1421.07,1,4,242.62,38.02,4,61.0,15.38,99.9,5
372,367193.2871,1247.5,2,3,67.11,47.06,8,20.83,17.17,99.9,8
373,431806.1057,1036.74,3,5,281.27,36.4,9,9.12,10.75,96.11,4
374,355199.2606,1153.92,2,3,669.68,14.18,7,3.59,5.8,94.9,6
375,245087.8371,1010.8,2,2,489.74,5.04,6,69.94,18.03,90.33,6
376,204063.8821,1487.76,1,2,840.15,46.09,7,47.69,35.19,95.28,8
377,356969.6722,1642.29,4,2,345.19,11.9,10,43.69,0.2,99.9,8
378,111416.3788,550.0,1,3,468.94,42.26,6,64.59,7.84,97.21,3
379,171613.4246,896.7,1,3,314.71,66.78,7,105.47,25.25,93.21,3
380,238850.653,851.29,1,5,522.92,9.66,9,3.66,34.27,96.71,7
381,508240.4454,1506.08,2,4,705.39,39.94,10,8.5,1.87,96.7,7
382,343701.8081,1147.95,1,3,190.36,1.1,6,44.35,3.07,99.9,8
383,468387.3522,969.93,3,3,1056.2,10.58,6,6.45,12.24,97.84,4
384,379621.3228,788.8,4,3,327.3,62.7,7,94.8,2.36,90.48,4
385,207873.7325,1055.81,1,2,39.81,6.77,6,2.64,11.78,86.57,3
386,329601.4479,1689.85,4,3,194.47,38.78,9,83.27,5.49,99.49,8
387,152297.6017,700.9,1,3,840.32,0.29,6,92.84,8.42,87.5,5
388,332770.3718,743.83,3,2,926.96,22.8,3,91.53,12.23,87.08,6
389,620485.497,1093.37,4,3,640.98,51.03,5,44.31,17.41,99.9,7
390,261715.0866,837.06,1,4,408.7,36.24,3,32.17,25.34,92.87,4
391,132210.7474,1148.42,1,2,411.71,7.21,2,25.25,15.32,96.28,4
392,365843.4516,1499.48,5,4,239.94,49.71,9,8.75,37.11,83.89,7
393,407233.324,550.0,4,4,671.69,30.57,7,64.78,33.19,86.72,3
394,440441.4913,955.82,2,3,602.47,60.62,6,41.71,32.53,87.27,4
395,230880.5805,1188.27,1,4,520.48,13.98,6,68.48,14.23,97.75,7
396,305843.0619,740.4,2,4,553.4,12.65,10,59.87,15.54,99.9,5
397,326576.8023,1541.96,1,3,833.53,8.55,5,50.92,1.51,99.9,6
398,434766.9091,2082.88,1,3,49.18,39.72,8,56.25,0.95,92.73,7
399,113167.6128,550.0,1,3,353.03,8.28,6,16.8,43.13,86.5,3
400,255647.7753,1662.92,2,1,268.64,53.94,7,35.25,30.19,93.78,3
401,249095.1846,1102.15,1,3,154.99,56.57,5,50.98,0.96,93.07,2
402,227591.673,998.15,2,3,583.62,23.69,6,34.62,10.82,93.42,6
403,210450.8806,550.0,2,3,490.96,42.41,4,1.79,14.94,99.9,4
404,144597.4335,550.0,1,3,859.24,34.43,9,22.53,10.72,98.48,6
405,384097.6603,783.23,3,3,538.66,26.05,9,108.61,34.64,91.01,7
406,346591.1288,2187.19,2,1,222.5,17.14,8,49.71,5.11,94.0,6
407,305549.9909,1280.31,2,3,621.16,40.7,9,62.37,12.51,86.71,5
408,412373.3986,1278.96,4,2,788.81,36.19,4,26.61,27.82,94.88,5
409,164222.1711,550.0,2,3,403.71,30.92,5,38.74,23.72,96.3,5
410,572622.5536,1250.32,2,4,673.64,35.24,6,19.87,35.45,94.33,6
411,722574.6253,1216.33,4,4,298.63,11.06,10,10.06,13.57,99.9,7
412,194022.0792,692.76,2,2,360.81,17.65,7,53.76,27.9,95.75,5
413,431823.3071,2120.93,3,3,868.57,22.37,9,23.94,1.45,95.96,6
414,443320.3326,1450.22,2,3,167.31,39.09,10,1.43,10.77,94.4,8
415,172227.7567,984.42,1,4,418.85,37.17,8,32.14,26.94,84.25,4
416,233789.3427,550.0,2,4,470.97,46.95,6,63.28,16.99,91.65,5
417,133985.6069,661.76,1,3,316.68,24.52,4,26.37,7.78,83.84,2
418,495148.1821,812.15,4,4,599.29,16.87,9,29.67,14.0,88.33,7
419,108074.4061,613.32,1,2,895.23,61.27,4,8.04,27.62,92.6,1
420,291765.9698,1713.06,2,3,490.96,33.38,8,78.31,30.18,97.93,9
421,155755.9859,550.0,2,2,541.91,39.57,7,67.49,17.34,96.69,4
422,528127.8507,1420.25,3,2,513.57,21.61,7,60.63,1.13,93.24,5
423,310011.5463,830.53,1,3,551.53,39.68,5,96.53,25.0,99.2,7
424,110019.2136,550.0,1,2,919.28,22.0,6,66.76,43.5,99.9,3
425,525813.4096,1115.24,5,2,852.38,20.23,8,29.12,16.19,99.25,9
426,224359.4159,1014.03,2,3,396.61,47.7,10,73.66,9.11,95.51,4
427,321142.0997,1625.2,1,2,30.27,13.9,7,36.28,5.04,89.2,6
428,257834.9712,550.0,3,4,753.8,14.54,7,29.12,24.19,92.17,7
429,313484.1485,822.24,1,4,967.04,51.71,4,66.18,17.17,96.51,6
430,545576.5566,980.09,3,3,849.4,27.13,9,51.49,40.97,91.91,8
431,196765.808,996.16,2,2,368.3,35.72,5,27.83,12.22,87.55,3
432,174931.3019,977.85,2,1,1071.73,39.1,4,101.54,8.43,94.81,4
433,380247.8732,1841.69,2,2,631.45,22.37,6,76.23,9.63,92.85,5
434,596871.5103,2186.62,2,3,741.75,25.63,9,11.33,20.19,98.01,8
435,314277.9998,550.0,1,1,32.17,39.35,3,90.33,33.18,92.63,1
436,160221.4031,793.3,1,3,648.22,16.36,8,47.64,11.15,96.1,5
437,113282.0931,1522.56,1,1,39.91,42.98,4,105.14,36.59,97.3,2
438,384459.5762,1493.52,2,2,376.53,16.21,5,45.43,3.14,97.7,5
439,185133.6985,550.0,2,3,418.02,20.34,6,69.13,38.42,87.03,5
440,542380.0601,1619.61,3,2,525.23,34.42,10,13.99,36.61,98.96,9
441,217357.924,654.97,2,3,460.78,1.87,8,67.19,21.87,94.12,6
442,265916.5792,1608.13,1,4,751.05,33.09,6,37.3,7.78,97.45,6
443,310063.45,864.89,1,4,161.5,52.18,8,70.94,30.05,97.78,3
444,538399.5854,1396.88,2,5,676.08,4.72,10,34.15,26.21,94.61,7
445,149941.6077,731.76,2,3,253.21,21.06,7,22.77,31.53,99.9,5
446,389246.5963,1096.37,3,4,515.33,75.94,8,8.97,6.01,87.0,7
447,356002.4758,2173.85,4,2,357.43,9.22,10,37.44,18.03,91.07,10
448,147724.0952,742.07,1,3,865.78,43.01,4,61.23,50.05,96.97,3
449,576780.8894,1423.76,1,3,356.87,33.88,10,28.06,20.74,92.77,8
450,342049.4357,606.37,3,3,545.39,42.28,9,27.27,11.33,88.85,7
451,748256.0279,1842.17,3,4,630.94,56.05,10,19.25,13.22,94.19,6
452,480345.5749,1361.71,2,2,316.54,1.4,7,6.09,10.87,97.02,7
453,573920.1164,1920.34,1,3,972.2,35.77,10,21.24,15.79,98.4,7
454,338905.9794,1252.56,3,2,239.71,25.03,8,22.39,2.31,95.09,6
455,433254.7866,983.44,3,4,230.94,24.73,6,90.16,20.58,96.02,6
456,135635.1167,896.7,2,3,751.63,64.82,6,56.09,12.83,95.33,2
457,560068.1806,1337.26,3,4,159.82,20.92,8,44.41,1.65,97.15,7
458,123575.9347,550.0,2,2,684.01,51.3,8,11.03,15.76,94.46,4
459,706274.9596,2105.87,4,2,25.33,46.44,10,79.01,25.17,98.58,10
460,269142.4041,959.84,4,3,398.1,2.65,8,95.46,2.47,99.9,8
461,554555.2712,821.43,4,3,800.0,21.32,8,35.88,1.93,91.06,4
462,268522.6089,913.27,2,4,41.47,37.97,4,81.2,10.7,98.1,5
463,342470.7477,1267.8,1,4,892.99,13.36,7,12.69,25.54,96.55,5
464,208764.2546,1173.31,3,1,245.29,76.09,5,18.36,9.02,95.85,6
465,218284.2311,1243.17,2,1,565.05,17.25,7,34.94,15.37,93.02,5
466,93963.58358,550.0,2,3,680.53,21.93,6,85.3,5.24,93.11,4
467,320569.0269,1124.19,2,3,439.41,14.72,9,54.96,23.52,97.86,6
468,331474.4211,550.0,2,4,696.52,62.44,6,22.06,22.58,83.63,3
469,184100.4687,628.32,2,4,273.04,3.83,8,103.47,31.04,94.78,3
470,196541.7694,1636.48,1,2,284.29,62.06,5,8.38,7.52,95.02,6
471,161052.3668,550.0,1,3,397.94,10.59,6,19.21,20.16,99.9,2
472,245663.369,688.57,2,3,711.6,5.13,7,91.73,5.44,90.46,2
473,446114.0807,890.0,2,5,235.71,64.25,10,26.18,6.05,92.34,6
474,321849.8444,683.28,2,4,683.59,40.6,8,20.2,4.09,98.43,6
475,644478.1921,2203.77,3,3,537.82,17.2,7,76.93,30.1,90.96,9
476,477320.8515,800.24,4,4,538.07,27.28,10,47.79,7.99,96.01,5
477,189162.786,550.0,2,4,1188.94,39.14,7,28.98,3.71,94.29,4
478,317819.7604,550.0,2,3,424.28,63.65,7,53.06,18.97,94.15,5
479,350380.8319,1082.65,3,3,792.37,61.83,7,21.04,1.78,95.36,6
480,340315.5408,1500.9,3,5,558.21,22.19,6,11.49,15.37,91.7,8
481,270705.4256,550.0,1,2,449.25,22.78,5,7.31,17.24,88.99,3
482,252095.495,932.47,1,3,48.82,38.88,5,35.65,39.16,92.36,5
483,258216.0685,788.01,1,3,82.89,31.81,6,6.21,7.54,96.0,2
484,414412.5618,883.15,1,4,96.79,6.41,7,14.19,7.22,94.55,7
486,208066.991,550.0,1,3,863.66,58.14,4,30.08,4.38,88.21,6
487,173180.6965,722.64,2,2,579.73,43.58,9,42.9,14.8,97.78,5
488,191026.5823,710.7,1,4,786.11,8.59,9,91.95,10.39,92.71,6
489,509765.5037,808.35,3,4,835.73,45.25,7,43.08,22.99,99.9,8
490,197747.4995,724.79,1,3,912.79,34.78,5,24.88,1.42,94.89,5
491,199614.6079,559.86,3,3,216.52,26.86,8,105.43,26.73,89.37,4
492,427689.9658,1856.98,3,3,175.51,33.9,9,14.21,26.06,93.76,7
493,157667.7423,896.07,2,2,221.12,43.53,4,67.63,0.67,86.82,1
494,339797.2043,1181.53,4,2,550.01,69.19,5,71.42,37.44,89.9,5
495,316604.0103,1336.16,2,3,398.12,49.95,6,78.26,29.79,93.74,6
496,267934.4178,730.57,2,4,144.83,38.1,6,67.26,0.68,83.03,5
497,530438.3597,1044.63,2,5,522.58,5.25,9,24.99,12.63,97.91,7
498,138522.2516,550.0,1,3,855.73,41.36,7,39.47,16.19,99.66,3
499,118339.1469,1336.58,1,1,938.65,48.3,5,75.04,5.11,96.15,5
500,208793.7303,666.15,2,2,831.59,15.22,5,69.85,22.32,94.52,3
501,358909.4737,1520.86,1,3,464.08,3.37,9,58.45,13.44,90.59,5
502,586225.2075,1531.42,3,4,1096.88,10.39,4,43.79,29.43,87.34,6
503,407629.4936,785.82,1,5,601.04,29.56,7,41.15,20.99,93.84,4
504,336680.2021,1352.5,1,5,379.43,27.5,10,44.47,15.01,90.16,8
505,464796.0271,796.19,3,4,1088.34,53.34,5,37.92,11.24,91.83,6
506,150688.617,717.8,1,3,524.78,33.84,6,78.09,20.54,93.32,5
507,469779.5525,692.32,2,4,292.98,16.44,9,39.56,19.89,90.68,7
508,139008.7115,885.02,1,2,382.34,5.84,7,45.25,27.63,92.2,4
509,156967.4791,1107.8,1,2,230.53,24.96,5,76.35,26.52,91.75,4
510,441105.0733,2167.29,1,3,119.79,11.64,9,11.65,18.75,93.84,8
511,399559.1881,859.96,3,3,133.08,51.88,10,63.9,7.19,99.9,5
512,99931.23778,550.0,1,4,568.72,69.23,6,86.15,25.78,99.54,2
513,162023.5571,550.0,1,2,436.97,26.02,6,88.33,12.8,98.78,5
514,354907.8477,1406.63,1,3,68.52,34.58,7,33.31,4.0,89.65,5
515,413163.3197,1075.91,3,4,27.67,21.66,7,47.1,30.38,96.9,7
516,209459.8706,818.4,1,4,740.32,1.36,7,53.03,21.14,88.53,2
517,188420.495,638.75,1,3,416.38,4.71,2,9.18,4.01,97.39,4
518,275672.8901,1335.43,3,2,784.03,36.0,6,8.56,1.49,87.82,6
519,167114.0659,1210.49,1,1,248.46,19.59,5,60.74,11.11,99.42,3
520,358905.9131,976.75,2,4,768.59,19.68,3,24.61,29.75,99.9,5
521,335423.1111,811.92,2,4,19.64,21.89,7,44.8,25.54,95.51,2
522,264706.2813,949.31,1,2,221.81,27.26,5,16.8,22.9,92.95,4
523,267734.1461,1461.11,2,3,561.27,26.19,8,88.1,32.43,95.52,6
524,198410.1318,635.65,3,3,890.22,47.46,7,81.48,1.87,91.44,3
525,497093.5765,817.6,4,4,451.7,1.17,9,22.64,10.34,90.06,4
526,226378.703,1725.96,2,1,271.42,33.85,4,40.13,28.96,89.68,6
527,124802.108,550.0,2,1,557.55,46.88,6,19.87,2.11,94.17,3
528,283028.7124,550.0,2,2,331.56,23.64,3,73.67,43.44,88.2,1
529,264914.0796,674.64,1,3,730.15,13.36,5,6.17,12.54,94.65,4
530,481902.0478,1411.64,3,3,247.03,21.64,6,65.61,23.17,93.73,5
531,412837.757,1439.53,2,2,153.92,17.84,4,0.24,43.05,99.29,3
532,560377.0145,2033.79,3,2,123.13,67.68,9,94.09,29.1,93.92,7
533,368004.9107,1326.19,2,2,444.04,47.6,6,35.46,34.6,96.21,5
534,93232.90803,550.0,4,1,761.09,39.02,5,0.13,10.68,91.86,1
535,256709.7659,1056.18,3,4,439.76,54.6,9,78.53,13.4,91.38,4
536,314630.9598,1937.42,1,2,569.13,28.92,7,40.53,10.55,89.85,7
537,494888.9838,1420.14,2,3,715.21,19.59,8,39.42,7.53,88.62,5
538,564217.122,1968.46,2,4,159.66,18.22,10,39.59,1.63,90.84,7
539,165809.6323,854.64,2,3,411.4,45.77,2,77.16,12.73,88.76,3
540,125547.0981,697.91,2,1,485.98,1.36,5,40.3,25.53,93.92,4
541,289804.9546,913.84,1,4,919.24,6.08,8,94.23,20.77,96.85,1
542,200664.6325,914.69,1,2,423.72,56.66,7,35.24,15.57,98.19,6
543,91763.35075,576.91,2,2,501.05,10.54,7,84.42,1.24,95.24,4
544,311591.5511,1168.93,3,4,143.66,24.84,10,39.15,7.6,91.26,5
545,181429.723,767.75,2,4,457.76,11.5,4,64.96,35.85,91.44,3
546,402488.8464,1017.6,4,3,1050.06,27.09,7,16.16,21.63,95.73,5
547,281180.6138,1099.56,2,3,432.09,31.18,8,77.51,16.49,92.35,4
548,390743.2922,901.73,1,4,110.39,33.46,6,88.29,2.77,91.8,5
549,380733.0623,872.78,2,3,351.0,29.3,7,25.18,0.53,85.19,4
550,173076.6515,793.9,2,3,254.51,83.35,7,72.56,24.11,88.65,8
551,244027.2836,611.52,1,3,217.89,52.44,7,56.5,2.83,94.05,4
552,500296.9494,1221.08,1,4,866.35,8.31,5,13.18,8.4,92.22,5
553,220926.562,1589.48,2,4,257.65,23.97,9,54.52,21.3,86.59,3
554,134583.2515,550.0,1,3,715.05,6.03,7,36.97,34.52,97.55,3
555,397043.65,933.54,3,3,403.69,52.34,6,73.09,13.36,93.01,5
556,414012.7775,1522.53,2,2,470.29,7.08,6,28.2,11.06,93.24,2
557,144240.8553,550.0,2,2,544.76,14.29,3,71.68,3.25,87.11,3
558,491132.4585,2072.28,3,4,91.17,31.63,8,46.4,17.3,94.3,7
560,458236.3894,648.6,4,4,472.46,2.51,10,13.41,9.28,98.65,10
561,290743.0373,635.71,1,5,212.83,44.46,9,109.18,36.72,90.99,7
562,597585.9219,1982.9,3,4,1014.98,8.82,10,44.28,14.88,93.96,8
563,298228.7665,1306.61,2,5,585.89,43.38,8,16.07,4.52,94.53,8
564,207249.2201,779.94,1,4,66.42,34.3,6,12.91,1.4,90.36,2
565,415701.1553,1312.22,1,3,31.51,23.51,6,1.64,1.14,85.09,4
566,612273.691,1687.73,3,3,760.11,22.96,8,44.3,12.25,95.58,3
567,506388.8471,801.77,2,5,135.67,36.55,7,55.26,20.33,91.46,4
568,322181.3029,934.62,3,3,383.98,23.99,10,41.69,32.8,91.7,6
569,152273.9906,1520.66,1,2,390.41,23.12,6,79.46,18.0,99.9,4
570,280091.384,560.6,2,4,821.94,42.25,10,19.79,29.68,91.57,7
571,502926.1317,1236.81,2,3,345.24,21.12,6,22.59,4.15,98.54,5
572,373177.5445,583.03,1,1,432.66,50.65,3,17.21,27.51,84.22,1
573,418979.6667,1720.27,2,3,575.18,52.25,5,85.34,29.53,94.79,3
574,303146.052,863.99,2,3,578.21,44.02,7,58.04,1.91,99.78,6
575,345974.6345,1401.23,3,4,39.45,13.1,10,43.15,7.32,93.27,9
576,469454.3563,1191.4,3,3,749.31,33.34,8,91.45,15.38,99.29,6
577,276584.3605,550.0,2,4,315.89,25.03,7,79.71,12.57,93.73,4
578,330090.5606,550.0,4,3,337.9,60.47,10,69.62,16.41,91.81,4
579,236938.4329,586.15,3,2,286.79,29.18,6,82.53,26.67,95.49,6
580,167546.7668,826.35,1,2,667.2,13.62,7,52.03,9.4,91.92,5
581,125238.514,550.0,1,3,229.63,23.94,9,60.06,14.81,95.89,5
582,299140.8378,1821.84,1,3,398.52,26.83,5,0.98,14.09,93.33,4
583,273784.2413,788.46,2,4,552.26,15.75,7,71.52,21.6,96.97,4
584,398689.505,1199.68,1,3,409.66,22.86,6,19.19,29.88,94.42,6
585,237290.0276,764.52,5,3,386.47,31.95,7,0.38,11.08,89.11,5
586,373445.2218,1182.99,2,2,548.96,43.67,6,26.76,4.49,96.36,2
587,304780.9044,676.94,3,4,504.16,6.87,8,24.54,15.51,99.2,4
588,571365.9853,1476.04,3,4,393.1,68.22,10,29.88,15.71,82.16,4
589,554802.8735,1184.97,1,5,48.27,19.39,9,13.58,6.09,90.72,6
590,417295.1059,1597.38,3,4,376.09,24.5,10,15.7,5.79,99.9,7
591,286637.342,1592.82,2,3,741.86,62.74,6,50.99,0.53,91.67,6
592,276251.1461,1266.86,1,4,420.43,4.4,9,15.76,30.19,98.21,5
593,223963.9275,1094.72,1,5,798.38,27.04,3,36.74,28.39,87.25,3
594,155163.1578,737.43,1,3,564.54,47.35,8,74.01,12.82,98.03,4
595,259399.4915,1441.96,1,4,725.81,16.34,7,22.21,32.42,98.6,7
596,249815.1871,1592.1,2,2,134.74,55.69,9,14.77,12.04,92.38,4
597,237640.116,1307.13,1,3,912.24,20.24,8,25.13,28.09,97.55,6
598,232133.557,932.66,2,2,817.34,16.89,5,23.4,8.4,99.9,4
599,163575.4804,550.0,1,3,575.64,3.97,6,97.6,1.45,91.73,2
600,477183.1747,1701.34,1,3,798.06,57.15,8,36.11,5.43,89.93,6
601,454144.7834,1367.63,3,2,44.28,41.83,8,18.4,7.33,94.34,8
602,165863.1355,1226.59,2,2,900.44,5.32,7,12.87,20.06,98.24,6
603,262495.0027,550.0,4,1,651.3,39.67,2,41.28,21.35,86.98,3
604,165566.0579,550.0,2,2,649.67,9.63,6,114.35,27.58,98.08,4
605,145540.6955,859.02,1,3,471.27,41.98,7,44.95,17.82,99.9,4
606,443378.8118,1011.04,4,4,409.82,21.48,10,12.28,9.58,99.9,10
607,115076.6196,992.46,1,1,358.12,51.91,6,43.37,32.8,90.97,3
608,348991.4784,1398.64,1,3,117.0,24.14,10,48.19,4.22,88.66,7
609,139014.6639,1135.53,1,3,638.61,39.12,8,21.53,28.42,93.83,4
610,171463.446,1315.31,1,3,776.44,10.45,5,70.14,31.28,94.3,4
611,620881.7003,1394.65,3,4,565.49,20.49,10,14.81,10.93,94.53,9
612,315102.2944,1309.65,2,3,707.09,6.07,9,21.14,6.97,99.47,9
613,503314.3608,1899.3,2,3,447.03,22.73,9,8.82,2.19,94.57,6
614,205880.9663,1016.62,1,3,540.36,22.6,8,101.67,17.39,99.9,5
615,185176.1107,866.59,1,4,443.86,38.24,6,20.68,8.41,90.22,3
616,168989.7578,584.62,1,3,76.98,8.62,5,28.67,29.77,90.09,3
617,137458.5869,550.0,1,3,223.64,23.82,6,40.43,33.79,96.8,5
618,330576.3618,1247.11,4,4,621.73,29.86,8,43.38,7.91,99.9,5
619,733103.4288,1377.9,4,5,758.06,43.93,8,12.29,2.26,88.53,7
620,463435.9881,1742.26,3,3,691.85,12.64,9,54.45,9.81,92.47,5
621,189735.9028,958.81,1,2,912.69,32.08,6,37.9,12.61,83.23,4
622,111529.805,1262.83,1,2,708.0,46.48,5,86.7,21.21,92.59,5
623,477452.2338,1871.75,3,4,633.05,46.58,10,6.9,9.96,99.9,10
624,432711.3006,949.39,2,5,252.68,24.21,9,59.5,5.16,99.9,5
625,325830.4139,1076.83,1,3,353.65,24.86,6,12.32,6.14,96.55,4
626,262871.0421,1593.51,2,2,824.79,25.46,5,35.77,3.94,87.13,4
627,330395.2954,761.51,2,4,612.64,36.04,5,11.8,6.25,81.41,5
628,318574.8172,1109.14,2,3,358.51,51.45,8,50.34,52.61,92.33,5
629,188491.6851,1008.1,2,2,764.26,21.14,3,86.49,35.36,92.08,4
630,275313.1724,1590.06,1,4,422.69,19.03,9,6.35,3.05,86.64,5
631,408287.9462,901.82,2,4,592.31,28.72,8,105.35,4.34,92.18,8
632,431107.0448,723.29,3,3,569.25,34.91,6,9.74,18.55,93.9,9
633,226594.365,1318.79,1,3,404.84,11.63,7,18.18,3.59,99.9,5
634,255145.0835,967.51,2,3,204.59,22.47,10,0.53,20.39,98.13,7
635,455238.6954,1448.19,3,3,959.64,24.53,10,45.9,4.28,91.38,6
636,417832.9095,1127.89,3,4,511.23,56.71,9,60.94,21.87,91.94,6
637,193488.1005,816.16,2,2,576.84,1.27,6,61.14,24.52,92.5,4
638,334482.7915,1789.32,2,3,960.32,21.04,10,14.75,17.55,95.39,5
639,392990.4556,1203.36,3,2,190.19,39.23,7,72.55,15.64,98.94,7
640,305092.5135,1274.02,2,4,97.38,43.73,6,10.14,18.42,96.76,8
641,222701.3807,863.31,2,2,502.33,52.52,5,80.9,0.42,92.74,5
642,221064.633,732.21,2,2,102.03,0.35,7,20.33,19.03,91.18,3
643,100792.618,550.0,2,2,310.34,27.04,3,50.77,31.43,92.0,6
644,277628.6859,566.19,2,4,404.67,20.9,8,67.93,15.06,84.96,6
645,199494.4664,550.0,2,2,484.81,62.49,5,77.71,36.14,90.64,3
647,210127.892,1388.91,1,3,440.11,24.65,7,16.4,14.0,99.82,4
648,463689.7188,2163.35,4,4,929.43,15.63,10,51.36,5.76,92.41,8
649,220351.6395,550.0,1,1,674.68,23.03,5,105.94,13.89,96.21,3
650,334222.911,1128.09,3,3,1188.71,23.63,8,88.8,8.35,93.15,4
651,106203.7719,736.55,1,2,458.72,33.88,9,48.02,7.02,91.84,6
652,205821.4283,861.54,1,2,323.51,42.74,6,33.77,47.5,88.39,4
653,300628.8077,550.0,1,1,688.88,45.47,3,78.23,14.98,91.98,1
654,130804.6513,550.0,1,3,786.36,43.56,5,42.69,19.64,90.84,4
655,579001.6333,1531.71,1,4,318.78,40.63,9,71.76,9.98,97.88,6
656,158717.4633,550.0,3,3,574.77,42.01,6,57.96,30.3,99.9,2
657,175080.1936,1118.5,1,1,797.38,11.84,8,61.14,7.53,88.99,2
658,254107.183,830.2,3,2,407.98,9.6,10,80.36,15.82,96.86,8
659,300684.2367,1470.97,2,4,253.54,44.06,6,72.28,5.73,92.19,5
660,424157.0636,1266.03,1,4,193.31,8.01,8,58.56,0.43,98.05,5
661,185506.6524,1074.52,1,3,76.99,76.47,7,1.46,43.07,93.5,2
662,357344.5766,550.0,2,3,961.83,21.95,9,74.42,11.09,82.32,6
663,500642.8657,1417.24,2,4,573.58,18.81,10,7.1,6.17,99.9,10
664,110549.6391,550.0,1,3,144.77,54.85,2,92.21,8.68,97.16,6
665,150695.0969,870.25,2,2,803.11,15.34,8,3.87,47.15,90.14,6
666,132458.2991,550.0,2,3,36.3,33.08,8,0.45,17.05,94.62,5
667,384852.8758,622.97,4,3,1043.84,26.91,8,27.37,8.27,94.29,4
668,377781.3912,550.89,3,5,174.12,7.71,9,3.5,16.3,92.78,4
669,290681.4959,550.0,1,4,561.86,60.08,6,46.79,19.48,93.54,3
670,228894.6688,1434.23,2,2,1098.97,7.96,9,61.85,17.43,99.9,5
671,257820.883,1231.41,1,3,247.54,69.66,5,26.01,13.0,89.13,6
672,504948.6069,1725.96,2,4,247.68,74.01,5,45.07,19.59,98.65,5
673,506088.6728,1421.32,3,3,1235.6,6.16,8,23.76,9.46,91.38,5
674,165314.1196,550.0,3,4,705.59,24.42,6,46.64,14.38,98.59,2
675,466229.3639,1756.32,3,3,633.69,25.71,7,10.45,7.74,88.06,4
676,409285.3193,882.39,3,5,694.16,23.84,10,7.0,12.56,99.22,7
677,413947.5455,1648.14,2,3,286.13,27.48,10,72.61,32.08,95.97,6
678,373827.7512,840.12,2,3,1251.42,30.8,6,27.71,21.97,99.84,7
679,267189.6762,1676.08,2,2,800.64,15.08,10,1.45,0.51,94.56,7
680,148674.4693,1340.98,1,2,1008.71,13.05,6,107.22,6.51,83.71,2
681,198803.6428,834.57,1,3,439.92,22.32,6,70.86,3.67,94.74,4
682,574797.8715,1371.48,4,4,141.89,40.93,9,6.91,11.87,90.21,6
683,373416.1307,1314.28,3,4,703.95,8.9,8,5.54,14.61,92.72,5
684,135239.6454,550.0,1,3,16.51,45.73,4,94.11,25.18,89.05,4
685,332259.4237,656.16,3,4,643.36,36.9,6,21.5,3.49,94.21,4
686,346632.8721,1385.14,3,3,1030.63,12.7,9,55.78,8.11,89.36,6
687,126326.4729,550.0,1,3,249.68,39.55,10,7.73,24.14,99.9,6
688,484163.7669,1442.01,2,3,282.2,26.76,6,3.53,12.53,92.23,3
689,242770.8674,550.0,2,3,719.3,5.62,7,62.82,46.22,89.0,4
690,192662.9644,1134.14,3,2,610.98,44.48,4,7.18,32.0,99.28,4
691,248909.1914,1605.01,1,2,389.2,11.83,7,70.95,12.36,95.43,6
692,227381.0904,599.5,2,4,267.64,19.0,7,33.63,9.61,97.69,4
693,183190.785,1155.22,1,2,484.34,25.07,7,39.91,6.17,89.42,5
694,354630.7593,851.58,3,5,405.31,5.83,6,21.44,29.0,99.57,4
696,716433.5331,1740.34,2,4,831.82,19.57,6,60.25,9.19,99.9,8
697,242090.3177,1567.09,2,2,468.89,37.41,8,97.63,3.03,93.67,7
698,199596.2137,838.6,2,2,382.42,25.2,8,44.1,9.2,90.7,4
699,116262.2223,642.03,3,2,582.14,83.69,4,126.93,35.44,96.86,3
700,151227.593,550.0,3,4,255.07,42.94,6,20.21,18.46,88.11,4
701,190732.4501,1185.85,3,2,389.82,49.18,8,0.21,10.85,89.4,7
702,233930.5767,847.13,1,4,1113.81,40.58,6,13.62,7.01,96.41,3
703,111939.1888,600.31,1,2,142.87,38.31,8,36.76,40.1,93.14,1
