,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
5323,295342.0273,1523.17,2,4,1003.37,57.21,8,90.32,11.07,98.38,6
6692,313766.7632,550.0,5,3,692.32,28.71,7,48.35,16.95,94.63,3
1609,351693.9419,1670.63,2,2,313.01,40.71,7,3.01,3.86,92.99,6
4978,362007.6996,691.76,2,4,772.17,0.9,7,52.8,34.03,83.77,4
4714,232443.1219,550.0,1,5,551.48,20.52,6,46.07,22.28,95.35,1
3969,154243.4509,1065.93,2,2,585.78,43.39,8,34.34,5.34,99.81,5
6150,366320.0461,620.16,3,3,672.99,17.78,8,25.41,21.63,94.77,8
2690,202973.6518,1173.33,1,2,528.74,9.73,6,22.25,3.03,89.81,4
90,597561.8821,1427.45,3,4,14.46,30.83,9,40.0,10.83,89.91,6
5055,163683.9944,625.65,2,2,685.97,40.4,9,27.11,25.94,96.55,6
794,123699.6303,550.0,1,2,419.16,24.11,8,7.0,13.14,91.0,3
4459,229928.759,550.0,2,4,814.66,17.2,5,132.41,11.99,91.31,3
1073,186239.1336,550.0,2,2,641.2,37.94,6,9.92,26.27,90.78,4
5860,111227.1716,607.24,2,3,516.29,19.77,7,42.67,24.79,89.61,5
3000,224959.1089,793.64,1,3,183.3,2.97,7,96.62,15.42,84.6,2
5577,365333.5173,981.82,2,4,690.83,66.23,7,36.44,15.22,91.0,2
3329,454508.5205,1663.62,4,3,381.97,47.81,7,118.65,28.11,91.33,8
948,285337.659,1662.01,1,3,313.55,37.73,8,30.73,9.17,93.43,5
1445,301249.9623,1476.26,2,3,256.84,38.87,9,73.67,31.98,81.76,5
5680,461748.4582,1173.15,2,4,425.96,34.46,7,56.57,6.03,89.74,2
5238,500877.557,1022.41,5,3,504.11,46.27,9,39.65,2.84,93.11,4
3823,293386.9158,1608.72,2,4,375.62,29.47,8,60.0,33.66,86.35,5
5356,190448.0922,550.0,1,5,493.72,27.39,7,50.55,26.47,96.11,7
612,315102.2944,1309.65,2,3,707.09,6.07,9,21.14,6.97,99.47,9
6939,361507.1659,1078.94,2,3,673.01,28.85,8,62.78,28.5,88.72,5
3987,278569.6882,1048.72,2,3,734.51,44.31,6,27.38,30.34,95.32,5
3001,264350.6073,1367.23,1,4,430.85,51.66,6,10.51,11.21,82.48,6
3366,438846.4077,733.82,3,3,440.05,32.07,6,104.19,0.89,84.79,5
2932,245731.7371,1188.92,4,1,835.27,23.92,3,71.35,22.24,89.93,4
1655,453167.7797,1057.49,2,4,821.7,81.73,6,103.79,38.51,97.78,5
915,365276.7021,1486.85,2,3,117.67,37.0,6,62.93,44.36,91.92,6
1697,331432.4774,1361.08,3,3,932.45,46.14,6,116.42,20.88,84.7,7
4346,487805.8679,585.68,4,4,1039.26,19.57,9,108.79,15.36,97.15,7
4780,316356.8508,1188.25,1,4,652.33,2.69,8,24.32,29.03,87.7,3
1342,466401.4281,1096.07,3,5,432.12,32.66,10,23.02,35.14,80.68,5
5702,407439.7019,1144.52,3,4,244.18,12.4,6,22.45,22.79,95.05,5
5501,423687.8174,988.14,4,4,399.18,56.38,7,94.75,17.26,93.68,6
3477,339150.2321,1001.18,3,4,568.49,12.01,8,65.49,17.42,88.88,6
360,120464.7704,550.0,1,2,42.64,18.48,8,30.24,33.36,99.9,6
5345,138488.8491,561.45,1,3,268.08,45.99,7,89.56,24.4,95.19,3
6986,307821.1758,550.0,2,4,892.35,11.89,8,28.18,19.23,96.91,5
4426,287456.6726,813.44,4,2,924.66,24.72,6,41.72,39.95,93.7,6
1855,547799.3138,1639.48,2,3,347.81,29.9,10,6.69,3.95,95.04,7
343,108831.3591,1229.67,1,2,165.76,57.5,6,83.46,16.44,88.68,4
4112,524187.1143,878.71,3,5,1061.87,38.27,9,9.59,11.06,89.78,8
3461,144095.3205,999.43,1,2,431.74,43.76,4,38.93,28.67,99.9,5
3846,182105.3596,1025.57,3,1,81.44,35.25,8,8.32,12.64,92.93,7
707,584773.6586,1698.19,2,4,567.55,56.15,7,9.3,33.3,97.2,4
5442,543564.0333,1118.63,3,3,438.45,38.71,10,16.9,7.88,99.9,5
5389,248824.7521,1929.26,1,2,972.95,11.12,9,72.24,10.01,97.07,6
4025,263584.8855,1625.02,1,5,195.41,44.81,6,49.96,5.86,88.85,1
2496,281735.2741,637.46,3,3,301.25,39.37,10,25.37,2.28,96.53,5
5751,278155.1053,550.0,2,3,32.97,31.38,6,87.38,21.07,88.69,5
3996,146346.0614,550.0,1,1,560.02,38.62,6,108.95,1.18,99.78,3
737,339460.7397,1635.79,1,2,383.34,6.94,7,58.37,2.22,96.72,6
1562,175781.7126,550.0,1,3,385.1,30.07,6,103.12,2.96,86.17,3
3065,148633.5207,550.0,2,3,529.47,30.9,5,24.53,41.6,92.69,2
6813,231352.1189,579.75,2,3,656.08,2.54,8,26.87,29.38,93.79,8
6892,118517.5122,1327.08,2,1,84.94,62.88,5,77.01,20.69,81.44,4
224,153917.287,1099.39,2,2,473.78,30.55,5,77.29,33.23,88.82,6
5951,269009.5188,768.34,2,3,437.5,15.44,9,58.24,24.53,95.89,7
1675,107628.6258,907.08,2,2,81.64,23.46,3,45.71,32.25,87.67,1
456,135635.1167,896.7,2,3,751.63,64.82,6,56.09,12.83,95.33,2
5468,533047.0772,1647.17,2,2,543.04,1.55,6,16.23,0.32,88.27,6
1036,410773.7438,1223.21,2,2,318.94,40.7,4,61.26,26.64,85.16,6
6324,361101.5661,981.06,1,4,701.62,26.86,10,40.92,26.77,96.28,8
6894,403663.3192,891.51,3,5,198.59,1.57,8,51.09,27.83,97.3,4
2544,111788.6598,739.26,1,2,373.41,20.04,3,83.29,19.8,91.72,2
1271,179304.2649,1073.25,1,4,843.34,25.57,6,47.62,31.67,95.85,3
6219,297714.1583,1657.16,2,2,569.12,21.5,9,47.24,0.82,88.35,6
5709,87592.69696,550.0,2,3,403.16,7.11,9,9.24,45.87,98.43,6
1096,397803.9845,550.0,3,4,225.35,53.2,7,49.85,43.13,89.21,4
1479,254496.9435,550.0,1,3,626.47,29.29,6,85.79,7.49,96.44,4
4060,231689.9809,727.05,4,4,183.98,8.71,7,0.43,27.23,99.9,5
4570,98485.69882,564.91,2,2,394.99,45.97,5,100.32,14.04,98.37,1
1604,439868.0525,1080.01,3,4,829.61,30.08,10,85.81,16.2,96.61,4
4123,119066.8326,813.84,1,1,1005.25,42.11,4,121.45,3.14,91.49,3
3848,218545.0964,550.0,3,3,446.33,4.31,5,36.66,38.23,99.44,4
4293,246889.3273,812.79,3,4,548.93,2.81,6,19.15,6.9,99.9,5
843,465727.5718,1754.22,2,5,635.61,4.6,8,34.31,7.55,90.2,8
6429,92774.04799,670.81,2,3,777.24,46.45,4,5.82,19.03,90.0,2
2642,312897.756,1172.45,2,3,618.91,36.21,7,54.43,10.66,96.68,6
3926,146561.8749,741.88,2,2,410.81,64.32,4,26.18,17.91,82.96,1
6962,284968.1098,1836.82,2,2,65.31,1.41,7,87.98,41.74,95.37,5
6136,146371.1001,763.07,2,2,577.98,29.17,5,74.73,10.38,91.0,4
1442,276745.1316,550.0,5,4,519.1,23.41,7,55.3,5.52,86.12,7
2200,268744.0295,550.0,2,4,473.24,43.0,6,47.87,13.28,92.19,5
1954,312785.3969,1186.79,1,1,369.28,12.74,8,83.62,9.18,97.92,6
2092,134130.7502,550.0,1,3,91.06,63.37,8,3.47,22.49,96.91,7
6616,407894.8717,943.16,4,3,854.57,22.28,8,18.05,12.99,91.8,8
3194,115615.3203,785.06,1,1,165.5,51.01,6,46.28,18.88,87.1,5
1817,309291.2277,1249.1,2,2,63.7,43.08,4,69.21,23.92,98.73,3
3114,143641.9416,721.86,1,2,935.64,19.29,9,47.27,15.18,91.86,8
2891,122427.5754,617.7,3,1,207.87,43.92,4,67.16,22.0,89.72,4
3463,405354.2239,1591.98,3,3,624.6,10.27,7,44.55,1.69,99.9,4
6386,323162.2459,1393.1,3,1,461.68,20.57,7,2.05,21.89,97.64,8
2027,191530.8126,550.0,4,3,193.33,23.38,8,107.01,12.61,99.9,6
1984,459398.3591,550.0,3,3,575.86,19.36,8,34.74,1.94,95.16,4
176,556413.2707,1194.44,4,3,565.41,21.81,10,3.8,13.02,92.97,6
351,271564.8979,714.31,1,5,380.52,32.9,6,73.3,28.85,92.22,2
6713,262996.8434,1793.09,3,2,590.12,21.67,8,76.82,19.66,92.89,5
4277,380217.0535,965.56,3,4,967.68,61.25,8,21.58,3.76,90.51,5
5332,251924.3703,1645.47,2,1,911.68,22.7,10,87.0,16.97,99.9,7
4531,150575.7395,1117.44,1,3,654.84,31.69,7,84.53,28.75,92.97,2
1217,390638.4666,1384.88,1,3,486.84,17.87,7,92.69,12.6,97.79,8
3311,423572.605,1542.55,1,4,278.23,18.91,8,41.62,3.32,94.86,5
2006,611797.062,1437.56,3,5,234.52,16.21,9,17.59,19.91,92.89,4
6023,246305.3703,550.0,2,4,874.96,43.64,7,79.61,28.11,91.07,5
1900,361413.9078,695.55,3,3,390.79,17.03,9,12.09,8.44,88.05,9
4100,438926.1957,1086.21,1,4,761.18,25.23,10,28.88,19.41,97.64,6
4084,446075.8762,943.89,3,3,463.69,23.92,9,25.75,11.25,89.09,7
3628,583770.1028,1794.21,4,4,849.84,25.36,10,36.14,5.69,95.15,7
4889,269827.6245,1661.48,3,3,646.2,19.3,9,57.83,6.86,91.56,3
2823,346701.7911,550.0,3,4,1101.59,8.8,9,45.26,1.29,98.7,5
2199,420809.5649,1188.36,2,4,922.31,14.75,8,55.61,6.36,99.9,9
6165,251783.8961,1332.75,1,2,786.04,31.09,3,61.18,17.57,89.22,6
1762,185140.7666,550.0,2,3,354.63,36.38,10,50.07,20.66,94.29,5
4671,280460.0013,786.88,2,3,585.04,10.02,7,29.73,24.81,97.57,7
4572,442637.1756,1873.84,4,3,723.11,56.02,8,24.27,28.09,96.75,7
729,408791.31,1806.23,3,1,898.98,22.15,8,35.91,10.91,95.56,8
1025,153457.8801,695.32,1,2,643.56,13.54,5,44.13,13.85,97.18,2
4594,95474.22338,726.76,1,2,919.43,28.83,6,98.47,32.61,91.83,3
5526,225509.6491,550.0,2,3,113.65,35.26,6,7.66,14.02,88.03,5
6744,194450.1547,1085.44,2,3,435.75,27.6,10,30.29,37.94,84.71,7
3827,100954.0932,550.0,3,1,641.79,62.0,4,72.1,7.59,88.96,4
4352,384302.9634,1647.88,1,3,605.78,39.02,6,81.17,0.09,96.84,4
4326,166410.2939,550.0,1,3,452.06,29.42,7,71.77,26.88,97.86,5
1764,498747.2237,1836.01,1,3,835.51,20.7,6,121.29,18.43,99.5,8
6851,198891.1837,719.94,2,2,441.85,20.39,8,47.4,38.22,99.9,6
2010,229907.5308,550.0,3,4,1035.56,32.58,6,99.66,21.06,88.13,3
5612,476261.3868,1454.36,3,2,643.19,6.68,10,42.47,10.29,97.35,5
5131,205562.6791,747.49,1,3,1166.44,26.54,8,21.61,13.38,95.46,5
4866,367594.2369,1447.9,3,3,353.04,26.63,8,2.97,23.98,89.82,7
297,581250.1542,1752.42,3,4,555.27,23.14,8,48.24,27.07,92.94,5
4872,104158.8928,690.05,1,3,538.02,35.7,6,17.84,5.59,89.42,4
5695,188074.8765,550.0,2,2,233.4,2.75,8,37.74,29.72,88.91,6
5841,229550.2489,1310.42,1,4,682.27,44.41,10,69.14,20.26,99.9,4
3948,104284.4088,1199.58,1,1,352.55,66.7,7,126.89,7.97,90.84,1
2952,304735.3154,1197.9,3,3,617.49,41.0,3,93.99,31.18,92.84,7
5293,158572.374,877.78,2,2,953.4,44.48,7,41.11,26.65,99.31,3
6486,223352.04,641.56,2,3,515.97,22.57,8,24.86,43.79,99.9,3
4919,258512.2302,652.12,3,3,558.57,13.08,7,21.08,16.96,92.63,4
1529,624890.7904,1636.28,3,3,964.29,24.94,10,11.8,16.8,95.6,8
6660,337815.4161,660.98,3,3,424.88,41.39,7,113.54,10.79,92.85,6
1505,261413.5934,1348.57,2,2,623.4,34.17,10,23.68,11.21,97.94,5
6471,215469.7393,1429.28,2,2,167.92,11.73,4,105.58,41.6,86.59,2
6480,286724.3972,1071.37,1,4,98.52,49.99,8,41.23,35.06,93.91,7
5396,134853.855,550.0,2,2,836.67,66.24,8,51.63,35.17,95.3,7
4226,344786.63,550.0,1,2,1082.84,16.95,8,57.15,30.86,94.33,2
2046,515703.8595,550.0,4,4,460.68,5.89,7,39.25,24.63,85.68,3
5192,179443.4472,1418.88,2,2,257.58,39.49,5,74.98,11.32,92.73,5
1319,509396.2491,1294.63,4,3,975.53,13.67,9,12.56,12.9,99.9,9
3362,487725.8608,1679.32,2,3,407.86,48.44,8,98.62,24.43,97.15,9
2568,413974.069,550.0,4,4,818.08,1.83,7,109.91,25.82,98.78,8
3108,337853.9979,911.18,2,3,938.78,55.34,8,4.54,34.5,95.44,5
165,450120.2274,1323.84,4,1,541.45,30.8,7,72.15,1.95,99.7,6
5063,322452.2104,1723.34,1,3,859.91,4.17,8,8.56,4.39,97.9,4
6457,415496.8971,1022.52,2,4,327.59,18.7,9,74.58,24.48,99.9,6
3975,625748.35,1228.89,2,4,811.54,2.67,10,64.24,1.72,99.9,8
2922,363773.783,985.05,2,3,724.3,59.09,6,40.17,16.39,95.04,6
2993,340979.9018,661.11,3,4,400.51,44.34,8,13.16,13.2,92.13,4
1765,134058.0544,550.0,3,2,902.64,18.54,5,79.95,10.27,91.38,4
4839,182395.2099,1417.34,2,2,374.73,37.63,3,61.04,13.47,84.4,4
5449,289352.8122,976.6,2,5,483.23,12.97,10,21.69,19.11,98.94,5
6763,325511.0531,1598.52,2,3,818.43,2.16,10,93.37,23.53,95.8,6
2498,112541.3418,573.23,3,2,111.84,60.39,7,60.67,30.56,99.9,4
6292,246774.391,758.5,3,2,380.34,20.19,6,27.05,18.04,91.18,7
1859,214842.9478,688.88,2,3,841.61,57.95,6,8.52,0.03,99.9,6
3219,396697.5594,550.0,3,3,291.25,3.82,10,21.19,2.59,99.9,6
2694,155927.1016,550.0,1,3,201.22,52.54,5,81.68,19.79,89.04,1
2291,254413.1466,874.22,1,3,611.22,37.43,7,39.05,19.61,84.23,3
4577,262492.94,550.0,2,4,614.44,19.23,6,58.42,22.13,96.36,1
2263,96713.65354,1245.47,1,1,521.89,14.01,5,8.89,14.08,98.63,3
1044,580749.5254,1027.19,4,3,34.8,55.38,9,126.28,9.04,99.01,5
3532,205482.8076,550.0,1,3,93.57,59.07,6,1.22,13.89,90.79,4
4846,222960.7761,657.08,2,4,52.16,35.64,6,56.93,32.81,98.85,4
898,518253.3659,1085.41,3,4,579.87,11.62,10,104.78,38.67,96.08,4
1042,269009.2878,807.11,3,4,134.11,26.15,9,33.18,0.22,95.84,6
6362,718874.5015,1291.17,2,6,156.29,44.5,7,60.25,5.7,93.03,6
414,443320.3326,1450.22,2,3,167.31,39.09,10,1.43,10.77,94.4,8
3455,183150.1299,571.26,1,2,800.59,27.25,6,41.18,10.58,98.17,1
6101,159097.7158,671.47,1,3,185.52,7.93,6,42.08,2.76,89.66,2
4469,170926.4381,1246.47,2,2,877.54,28.34,5,6.63,3.02,94.13,4
3124,502951.2248,1238.53,3,3,427.79,42.94,7,90.67,7.42,99.9,5
3225,255783.5227,611.44,2,3,610.95,52.23,6,84.08,12.89,97.02,7
6049,516382.1541,994.11,2,3,841.01,15.19,9,80.63,16.99,92.54,8
1907,393259.0021,1171.54,1,4,739.56,22.8,9,53.26,10.98,93.34,7
4973,499059.3625,1228.57,3,3,347.97,38.93,4,94.68,15.2,95.23,7
941,359293.2998,1678.43,4,4,707.16,48.43,6,25.51,10.74,95.7,5
4185,403830.6891,1001.84,3,2,332.49,9.02,9,57.8,7.33,95.6,6
1659,152213.1533,749.4,1,1,294.14,58.3,5,26.75,15.34,89.79,2
3900,301781.1467,801.85,3,3,621.36,47.83,7,56.13,16.32,93.34,8
4119,327888.4721,550.0,2,4,50.69,14.85,9,13.49,19.44,97.68,8
6089,250630.2176,952.71,1,4,313.49,28.18,9,37.67,10.43,87.72,6
5776,154037.7848,1196.62,2,2,321.42,37.55,6,70.51,22.53,98.11,7
4265,155158.3258,690.99,1,2,769.52,63.18,7,22.53,25.81,88.04,1
6824,149985.9048,550.0,2,3,13.99,4.24,8,14.05,35.29,93.91,3
4709,449684.8712,1569.79,3,2,533.2,41.49,8,8.61,6.62,98.44,8
996,470067.4985,1755.32,2,4,436.33,29.83,10,8.94,9.56,97.08,7
5314,662215.8511,1335.3,3,4,635.28,13.8,9,28.55,17.74,91.82,9
2267,205722.127,550.0,1,1,312.79,82.59,4,39.29,31.48,92.23,4
3401,430310.8257,896.81,3,4,501.62,50.41,8,36.43,25.7,83.91,4
5647,540879.1441,1832.72,1,3,402.74,38.12,10,65.27,4.73,97.51,6
3539,342576.4266,1058.22,1,3,354.82,30.52,7,64.54,24.74,99.9,5
5810,389504.8713,1276.83,3,2,537.85,20.29,3,94.43,1.32,94.24,7
2715,256568.1022,1139.35,1,3,237.25,69.01,2,29.59,3.13,95.93,2
4609,315108.9475,550.0,3,4,56.44,11.19,10,28.94,1.58,91.98,9
163,257395.0336,785.79,2,3,329.29,29.53,8,56.2,4.07,93.31,6
4633,431051.9091,1307.6,3,3,718.87,23.52,8,73.47,1.89,91.21,6
337,454510.2017,974.21,4,4,712.49,53.26,6,48.43,16.98,87.61,6
5851,323996.8858,1397.88,1,2,316.94,29.82,7,123.89,19.81,92.95,7
6697,277380.0021,1222.1,2,4,400.08,23.77,5,22.96,19.91,90.95,5
797,196620.752,642.63,1,2,184.79,24.75,4,88.24,27.78,97.41,2
6027,333345.3744,1637.04,2,4,554.53,8.96,10,18.7,3.38,99.6,6
2939,633126.1762,1575.45,2,3,418.74,20.99,6,15.33,13.63,87.91,7
1865,415416.769,1682.22,2,4,645.04,50.54,8,61.59,31.47,93.81,6
538,564217.122,1968.46,2,4,159.66,18.22,10,39.59,1.63,90.84,7
5280,160019.0332,721.17,1,4,209.36,73.48,5,11.6,11.94,96.98,4
2754,117803.0106,579.94,1,3,218.13,34.63,7,13.91,19.74,94.2,2
2067,93305.58428,746.61,3,1,512.08,1.57,5,86.4,13.91,99.78,3
1566,224714.8667,550.0,2,1,266.08,25.89,5,86.7,18.05,91.8,4
2055,274760.2602,984.26,3,3,595.94,40.67,9,11.46,32.68,90.19,7
1748,322050.2796,1498.46,3,5,289.49,23.68,10,27.92,20.49,92.28,6
6937,221526.5807,880.36,2,5,412.94,37.26,7,5.55,10.62,93.19,6
1994,119083.0675,1438.21,1,2,406.67,15.76,8,62.7,24.15,87.08,5
6318,271531.6073,955.63,1,2,698.47,69.0,6,68.63,8.89,90.19,7
2238,371325.8584,1250.06,2,2,536.38,17.66,5,99.15,18.13,89.97,4
2042,116027.4198,812.28,1,2,232.5,39.02,9,44.6,32.5,92.33,6
3274,403545.9514,651.47,2,4,514.8,71.64,9,4.57,5.9,97.11,4
1298,307857.6781,790.32,1,3,603.84,14.13,9,21.54,20.21,98.89,5
4661,92601.95258,785.99,1,3,1001.37,45.85,5,37.87,5.88,84.44,1
4373,383541.8907,550.0,4,4,575.71,23.91,8,7.52,10.24,86.52,5
993,108036.1452,550.0,2,1,467.4,6.44,7,72.96,16.13,91.98,4
344,199859.2865,1210.02,1,2,414.33,53.52,5,61.29,22.32,90.66,5
1940,377699.5036,1929.33,1,4,647.55,59.68,10,24.92,25.89,98.35,5
5738,728421.5303,2189.13,2,4,845.53,4.66,9,0.57,15.74,99.09,5
355,529431.1245,1217.68,4,4,407.63,34.18,7,100.17,1.38,99.9,7
6176,697476.7486,1532.66,5,4,745.06,27.68,8,81.21,3.02,92.71,7
4405,313652.0388,1229.94,2,2,355.61,27.38,10,72.59,22.76,99.9,8
6347,176181.3239,550.0,3,4,1076.85,4.1,9,3.41,14.61,99.68,7
5357,148770.5336,550.0,1,4,88.3,29.27,10,11.33,36.13,97.17,4
2130,348768.5642,1531.23,1,3,140.5,32.08,9,24.14,18.23,94.22,5
6170,183793.3108,550.0,2,2,135.79,36.96,8,27.28,15.68,82.09,1
1494,636344.946,894.63,4,4,980.29,28.61,8,34.16,14.92,99.08,8
1738,486386.3734,1488.2,4,4,472.2,18.47,8,20.06,1.14,96.41,7
708,234564.8609,934.7,2,3,490.73,29.8,6,20.31,15.81,92.47,4
1180,138516.6529,912.71,1,2,203.05,0.13,8,119.1,19.83,97.31,6
1113,367459.4312,582.18,3,5,462.19,22.1,6,41.66,33.05,91.72,6
6382,239669.8073,1161.42,3,3,314.41,26.21,6,69.75,17.1,95.17,5
5678,239704.9986,618.72,1,3,454.33,17.5,9,48.16,22.42,89.93,2
867,357602.8609,1332.85,4,4,320.84,57.22,10,7.5,8.29,84.68,5
645,199494.4664,550.0,2,2,484.81,62.49,5,77.71,36.14,90.64,3
1780,524579.4399,1487.08,4,4,495.59,20.1,9,52.8,22.16,99.9,3
1019,619336.2494,1161.33,2,4,431.2,25.92,10,18.75,0.38,93.11,8
2093,200331.3534,1575.36,1,2,608.6,49.87,6,17.52,42.74,88.8,6
3195,450947.2108,550.0,3,4,400.1,6.52,10,27.84,2.72,97.01,4
997,127841.1119,1074.68,1,2,100.3,38.25,5,19.45,14.82,85.62,5
3086,378806.9221,550.0,1,1,871.99,46.46,3,60.87,36.57,99.9,4
2140,304359.6145,550.0,1,3,20.54,44.59,6,27.32,38.01,92.54,4
2850,373249.1694,1352.22,3,4,180.84,0.63,10,91.29,15.8,99.7,7
1421,142295.662,550.0,1,3,232.45,32.01,3,73.54,28.42,87.21,3
2452,223723.5155,680.49,2,2,568.21,24.67,10,71.73,0.43,89.1,5
5447,383041.2467,729.07,4,3,507.42,42.75,8,25.85,5.29,99.9,4
6330,251668.5837,550.0,1,1,188.62,43.12,5,58.95,50.42,96.05,3
4195,299089.7759,1052.21,2,3,644.02,36.63,8,60.33,13.81,92.85,4
3439,220471.3335,1295.72,2,2,226.25,24.92,8,38.45,5.93,89.09,5
1621,650855.1678,1628.72,3,4,462.37,45.91,8,19.92,0.75,99.9,9
5325,235613.132,550.0,1,4,849.95,18.98,6,82.6,39.29,99.9,2
546,402488.8464,1017.6,4,3,1050.06,27.09,7,16.16,21.63,95.73,5
3430,223318.1875,1415.41,1,2,366.14,30.38,5,66.11,1.09,90.79,1
5565,410505.7881,1037.77,2,4,22.57,60.16,5,14.34,18.15,94.08,5
405,384097.6603,783.23,3,3,538.66,26.05,9,108.61,34.64,91.01,7
803,458837.414,1421.05,4,4,788.01,43.06,10,10.07,12.68,88.41,8
6612,371156.6215,1331.5,4,2,355.76,41.94,6,0.47,15.92,91.76,7
4461,124403.889,1038.58,1,2,280.62,45.26,2,10.67,36.82,96.08,3
4639,217285.9195,550.0,3,3,1018.34,52.34,3,107.13,20.01,86.13,4
63,382797.6505,1554.72,1,5,633.52,12.7,8,48.77,20.87,95.78,5
3102,298185.2356,550.0,3,4,282.17,37.25,7,78.8,12.19,95.99,3
958,119751.4925,550.0,1,3,142.71,26.94,7,88.54,16.32,93.87,5
3406,332189.1019,1179.79,2,3,701.7,33.95,9,66.06,1.61,99.73,8
683,373416.1307,1314.28,3,4,703.95,8.9,8,5.54,14.61,92.72,5
3018,161039.2134,956.98,2,2,120.84,40.09,4,10.64,27.17,88.99,3
1318,292428.3672,796.45,4,3,787.55,34.52,8,55.19,19.3,90.5,8
5562,242583.861,550.0,1,2,271.0,5.8,3,140.89,16.02,89.82,2
764,240397.6212,1420.65,3,2,897.0,25.05,8,125.22,0.55,99.9,5
4824,103727.154,878.21,2,1,727.94,4.42,8,5.44,2.83,93.36,6
299,384455.619,784.31,2,3,1012.43,37.14,7,54.89,6.54,89.89,7
1632,92650.1848,587.65,1,3,802.66,5.36,6,18.02,4.61,93.54,4
1993,166316.357,550.0,1,4,213.87,20.44,6,25.98,3.98,98.67,4
760,249773.6916,1320.89,1,2,572.21,36.49,2,55.24,24.39,92.91,5
5845,313336.7835,1204.06,3,3,166.04,13.49,7,46.81,7.9,88.57,6
5018,313336.8343,550.0,3,2,867.97,9.4,8,49.19,23.82,90.08,5
5072,276257.7839,1179.53,3,3,242.2,30.89,8,105.03,18.42,94.89,3
6470,202885.8129,1151.06,1,3,702.13,44.28,10,56.91,2.66,87.92,5
1942,277389.5276,907.52,1,4,288.04,55.84,10,12.24,10.18,99.9,7
5077,170246.3256,1408.21,1,2,449.96,46.21,2,19.26,14.24,92.75,3
4553,202350.4343,894.61,1,3,191.89,40.59,8,27.97,3.02,91.29,5
4654,254894.2626,966.69,1,4,583.37,33.42,6,19.26,16.82,97.61,5
3223,456164.2115,590.26,2,4,327.18,2.54,8,23.48,16.7,97.15,4
944,432803.8536,998.05,2,5,937.29,1.27,8,86.61,14.8,87.03,7
2325,401983.7276,1687.01,4,3,48.68,38.76,9,79.76,27.18,98.05,9
3028,155639.2817,550.0,1,4,447.05,34.96,6,2.39,4.72,83.56,1
6278,606509.3188,1565.11,2,2,599.97,28.55,7,83.39,16.49,92.57,9
2497,348533.4625,1021.58,4,3,568.03,39.76,9,41.01,25.35,90.09,5
4730,175056.4765,1208.75,1,1,574.9,48.69,6,5.27,19.73,97.65,4
6173,676922.4903,1701.95,3,4,508.18,25.54,7,51.61,25.17,91.78,7
2802,143643.5966,550.0,1,2,527.51,15.49,7,60.51,2.96,94.29,2
4375,242513.5862,1415.95,3,2,902.29,33.17,6,122.91,5.86,91.41,3
668,377781.3912,550.89,3,5,174.12,7.71,9,3.5,16.3,92.78,4
19,545962.0806,1835.88,2,4,491.31,46.18,8,95.53,15.05,87.67,5
270,184676.9077,1113.4,1,3,479.39,30.42,6,6.75,25.91,97.69,4
216,340874.8921,550.0,2,4,374.41,25.36,8,71.2,8.27,93.87,5
6234,225923.8101,1013.37,4,3,680.55,9.15,9,64.02,11.07,90.67,6
4436,588398.7508,886.05,3,4,37.09,47.75,7,47.0,6.49,92.88,5
6267,308077.9041,694.47,2,4,608.85,34.01,8,64.96,21.25,91.76,5
5172,626404.882,1701.92,4,4,700.3,27.23,9,32.86,9.13,98.33,6
4818,616912.2781,1772.17,2,3,479.68,21.26,7,72.16,4.99,87.52,6
2700,270014.2551,909.16,4,4,707.07,44.32,7,40.09,25.92,83.2,4
4606,462143.3224,1648.03,3,4,574.84,49.74,9,89.62,6.45,99.9,5
5693,109774.3255,1021.4,1,2,493.09,16.5,6,16.08,1.45,91.01,3
5560,250745.5197,1215.17,2,2,691.02,31.94,8,113.05,18.91,92.7,5
2125,285480.6974,550.0,3,3,214.99,30.25,5,93.89,1.79,99.9,6
5078,246476.0065,1526.32,3,3,260.44,33.18,9,65.07,23.78,98.86,6
902,217710.7415,915.61,2,3,350.37,12.01,9,48.52,25.06,98.64,2
691,248909.1914,1605.01,1,2,389.2,11.83,7,70.95,12.36,95.43,6
4960,105428.4652,550.0,1,3,149.27,37.61,7,62.67,48.44,90.93,4
3875,218798.9246,550.0,3,3,307.22,51.18,6,34.43,7.01,91.89,2
1588,311996.9285,791.8,3,3,388.11,39.59,6,49.64,32.9,95.1,5
1155,398073.4053,1145.43,3,2,592.24,39.32,6,36.31,12.94,90.22,5
2998,172082.2746,1253.45,2,3,670.26,21.08,7,108.57,17.58,96.23,5
6919,115969.8443,857.34,1,2,346.52,32.1,5,46.16,8.91,86.46,5
1586,256951.6967,550.0,3,3,346.81,34.1,7,24.12,16.11,83.47,6
2052,254496.061,838.77,2,4,292.08,7.86,6,129.62,29.37,98.13,7
6545,395370.0208,1864.1,1,4,771.54,8.11,9,12.75,17.27,90.35,5
2741,173949.9365,1332.33,1,2,712.34,30.33,5,18.47,3.48,95.2,3
5995,208002.2829,725.08,1,3,489.23,35.79,8,29.16,37.23,98.24,4
5398,123582.7738,1917.9,1,2,339.31,35.89,8,87.0,36.98,91.2,4
