,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
1792,273348.2032,646.13,2,3,573.88,9.66,7,71.64,23.97,95.35,3
6901,425369.7452,1632.41,3,3,919.8,26.81,6,53.75,19.39,92.41,8
6500,385316.8073,1277.53,1,4,826.49,17.07,7,40.09,28.51,90.0,4
4591,176290.8751,580.3,3,2,59.3,4.45,8,64.01,6.16,91.3,6
1488,288943.0812,1004.55,2,3,82.68,4.07,9,18.75,21.64,97.75,5
605,145540.6955,859.02,1,3,471.27,41.98,7,44.95,17.82,99.9,4
1853,364630.6228,734.98,3,4,757.53,24.24,5,33.47,10.43,92.73,6
651,106203.7719,736.55,1,2,458.72,33.88,9,48.02,7.02,91.84,6
982,140598.8579,550.0,1,2,426.87,44.32,5,52.36,24.62,88.2,4
1854,297187.7938,1178.14,3,3,408.17,64.52,6,29.01,22.72,88.16,5
1345,106382.0395,690.17,1,2,595.01,68.87,3,39.97,39.67,89.4,5
3695,401616.0384,1324.19,2,4,912.02,16.72,9,77.4,2.66,97.41,6
3349,292748.9219,942.19,2,3,406.44,40.42,9,41.4,45.32,98.32,8
6903,237167.5462,629.33,1,1,759.14,23.45,4,17.65,45.29,89.29,4
4571,540260.287,1457.94,2,2,30.7,60.65,5,49.68,20.53,93.47,6
3280,324596.3112,597.29,2,4,146.63,35.37,9,12.39,11.42,92.86,6
3316,372771.7711,550.0,2,1,477.04,43.63,6,20.13,48.17,97.59,2
5763,441519.1742,1304.89,4,4,173.37,37.06,9,15.14,11.85,99.48,6
2135,284402.3429,853.32,1,2,274.07,50.16,8,121.78,6.33,93.9,7
3655,160967.1899,550.0,1,2,716.98,10.94,6,81.96,17.69,87.27,4
3165,489941.7627,1588.95,1,3,587.24,62.59,3,42.69,10.2,85.52,4
1830,250971.3034,1555.22,2,3,128.63,67.0,4,91.94,22.83,94.7,4
3281,203306.4263,1434.32,1,3,561.62,20.2,7,32.5,1.36,90.18,2
1501,479105.0217,1074.5,3,3,230.39,45.71,9,30.13,34.37,95.74,6
2281,141305.0162,550.0,3,2,711.91,10.63,3,85.45,34.72,91.49,4
3173,329273.5299,550.0,1,3,378.06,6.33,6,40.35,41.07,88.21,1
814,114500.6397,550.0,2,2,650.06,63.47,5,98.5,21.86,95.43,2
1919,135815.7113,550.0,3,3,596.38,40.74,5,2.08,27.31,91.07,5
6242,427688.4335,1438.94,2,4,298.56,37.04,10,56.77,11.2,94.71,6
5339,388144.7625,1439.93,1,4,1028.95,16.1,10,69.09,15.88,87.17,6
6920,108071.4045,1001.2,1,2,463.06,5.63,8,38.35,20.58,93.06,3
1594,377300.6063,1100.96,2,3,627.73,55.11,7,53.72,21.15,95.06,6
5319,267725.9216,1140.4,3,2,880.79,39.11,5,98.33,6.69,89.08,7
6396,342679.5368,1995.6,3,3,832.96,30.72,10,69.53,7.08,92.57,7
5435,313470.0031,826.67,1,4,670.5,12.81,9,25.97,15.34,95.31,6
3491,376807.9552,1163.32,3,3,366.04,12.24,6,36.19,3.71,99.9,4
6002,266314.2278,1942.55,1,3,1089.4,23.0,5,23.49,3.66,89.5,7
4305,189578.0677,624.05,2,2,782.08,47.79,7,83.21,15.85,92.29,8
3713,206891.4973,764.69,2,2,437.33,35.88,9,19.86,15.04,96.24,6
1779,221057.889,550.0,2,3,441.69,38.75,10,51.23,1.99,93.58,7
6393,427661.1892,1372.34,1,4,659.51,6.97,8,34.43,20.47,90.63,6
4307,338560.184,1205.61,2,4,642.57,62.46,10,52.11,23.97,90.69,8
1072,312296.6703,936.96,3,5,273.26,64.24,9,42.04,1.57,83.11,3
6993,109519.9162,550.0,2,3,688.6,50.9,6,67.1,27.76,91.99,5
2036,286069.083,550.0,2,3,444.28,39.87,5,108.74,32.68,90.04,4
570,280091.384,560.6,2,4,821.94,42.25,10,19.79,29.68,91.57,7
6247,191146.8081,764.78,3,2,243.89,55.28,6,6.86,15.07,93.93,4
1364,485170.8378,1599.49,3,1,726.01,10.54,7,8.76,22.26,92.76,7
787,242922.689,550.0,3,2,1158.81,5.27,7,64.04,31.94,91.16,4
2938,205791.8109,781.03,2,2,311.18,31.48,8,124.24,6.38,88.7,6
6316,292000.4039,974.78,2,2,754.78,58.37,6,59.2,33.7,98.3,5
3118,434388.6594,851.92,1,3,558.47,12.62,5,38.99,9.45,93.55,2
4892,235305.3358,550.0,2,1,632.28,17.09,4,39.21,8.45,96.45,3
1336,340568.4586,982.87,2,3,495.4,17.54,8,56.15,34.62,98.12,6
494,339797.2043,1181.53,4,2,550.01,69.19,5,71.42,37.44,89.9,5
6869,109888.7624,1027.26,1,3,714.71,32.25,5,6.05,20.45,99.9,3
5878,419274.0225,1452.3,3,3,433.51,45.29,6,46.3,12.0,89.47,6
3,396428.1539,550.0,1,4,561.07,29.17,7,104.06,2.94,94.05,7
1873,213919.6444,1067.23,2,3,697.8,16.82,9,36.98,17.19,96.29,8
5891,270183.298,1136.53,1,2,29.91,52.44,4,68.95,10.64,93.94,5
211,288481.2046,976.42,2,2,272.46,18.71,9,24.42,36.69,95.31,5
4497,273232.6509,776.93,1,1,472.79,4.44,4,34.78,17.72,99.9,6
0,176391.7665,1002.49,1,2,354.22,44.61,8,106.01,26.79,94.32,3
6381,290794.3398,550.0,2,1,665.99,54.87,2,41.35,36.98,81.07,1
631,408287.9462,901.82,2,4,592.31,28.72,8,105.35,4.34,92.18,8
4970,300847.7556,827.92,1,3,10.11,27.52,7,102.34,31.17,98.46,5
3913,124342.7351,644.51,2,1,21.86,7.0,5,4.62,30.3,91.74,3
2409,675749.7362,1726.85,2,3,823.07,14.61,5,84.65,4.86,90.95,5
3068,427431.2759,1218.44,2,3,600.08,19.22,7,52.46,36.65,96.75,7
3345,105014.6275,568.77,2,4,183.39,12.68,6,74.48,9.11,84.56,2
1978,727626.7059,1432.2,3,4,981.5,33.01,7,35.44,5.12,93.41,8
2858,253793.309,786.83,1,5,459.72,33.12,7,65.18,8.71,99.33,5
159,163923.6526,866.92,2,2,490.14,28.7,5,29.55,7.82,83.79,6
5469,353152.4661,1486.19,3,3,22.33,8.27,6,42.09,16.26,96.12,4
5021,211818.7781,550.0,3,3,675.95,33.55,10,81.02,44.36,95.3,7
2821,222700.0343,898.42,3,2,753.79,30.12,5,56.46,14.5,93.59,5
5899,375839.3966,1336.78,2,3,7.34,56.27,6,101.29,22.06,90.76,4
506,150688.617,717.8,1,3,524.78,33.84,6,78.09,20.54,93.32,5
1708,550806.2523,1156.86,4,4,299.83,15.05,10,12.72,6.58,99.9,7
4332,119164.7362,550.0,1,3,688.51,82.77,2,48.39,6.08,91.59,3
3654,114473.6565,788.63,1,1,432.95,37.95,7,93.9,20.91,96.55,3
6252,142846.5424,602.01,1,3,785.1,76.02,3,24.45,32.25,91.84,2
3614,463176.9846,1610.19,3,3,1107.22,46.55,8,61.03,15.19,91.51,4
2983,144546.0256,550.0,2,3,773.12,29.87,9,43.71,34.19,92.26,5
5474,341973.8568,1315.31,3,2,572.74,40.48,7,20.1,13.71,93.49,6
5950,257960.063,1645.35,3,2,560.93,7.52,9,27.54,5.29,92.67,6
5311,388979.5251,1286.97,2,3,536.78,38.73,9,21.45,11.17,95.0,5
157,111551.2801,752.35,2,1,723.63,53.33,6,61.57,39.25,98.83,5
6498,133864.1422,692.84,2,2,248.6,39.27,6,26.82,31.67,95.32,3
5475,367913.2083,1553.97,4,3,367.84,28.59,8,0.51,4.39,96.84,6
392,365843.4516,1499.48,5,4,239.94,49.71,9,8.75,37.11,83.89,7
4082,155541.194,550.0,2,4,75.84,18.01,8,86.92,10.32,96.12,3
6586,405519.9775,1230.2,1,4,300.73,25.03,8,32.61,15.7,93.44,3
770,248443.0907,971.06,1,5,757.35,7.36,9,46.44,20.25,96.21,7
3057,367447.8639,1383.05,2,2,554.52,50.06,10,11.15,4.94,90.29,7
5713,465682.7256,1501.99,2,3,386.3,38.35,8,22.83,29.55,89.41,7
2675,415232.6716,877.32,3,4,784.49,4.2,7,21.77,11.34,94.28,5
2060,584954.1159,831.6,4,4,721.34,58.13,5,16.1,8.93,87.75,5
1191,306098.6227,850.46,2,4,12.78,11.17,10,51.74,8.21,84.46,7
2219,345504.5387,1338.96,3,1,356.98,43.5,4,81.9,49.81,96.64,3
1357,516899.9028,1457.02,3,3,193.61,66.17,6,49.06,15.12,91.6,5
6872,288443.5405,1409.85,1,4,671.34,48.42,8,30.43,30.31,99.9,6
1668,481998.8766,1722.1,3,1,470.68,8.24,6,5.96,27.78,99.75,6
2472,244504.4305,1055.65,2,1,592.62,10.01,7,33.73,28.99,96.72,3
3326,419292.4776,1635.13,2,3,285.85,19.8,7,8.43,16.55,87.4,7
6209,129900.059,550.0,4,2,981.28,26.15,6,57.02,16.07,97.21,6
4458,252533.7874,550.0,2,1,184.95,42.87,5,79.8,26.56,88.51,3
3712,398329.3149,1119.09,1,3,525.71,5.43,10,56.01,24.92,95.73,6
362,516493.2791,1318.48,4,2,729.79,18.15,8,93.88,17.27,97.85,6
181,313323.3904,1259.71,3,4,482.01,33.45,8,10.05,3.39,88.1,5
807,333793.7857,1498.62,2,3,568.73,34.08,9,129.7,14.47,99.9,7
4861,322341.8634,1272.81,3,3,869.23,33.62,9,8.48,26.87,92.28,5
5805,389635.1346,1073.54,2,2,508.27,31.42,5,15.02,23.89,91.54,6
3328,363057.9952,857.66,3,4,403.3,26.87,8,97.92,24.34,90.43,4
3027,344911.5591,1090.36,3,4,178.33,10.7,9,15.44,11.13,92.35,3
5134,155829.2866,621.08,3,2,418.29,42.04,5,61.33,32.44,96.56,5
6190,167799.645,607.09,1,1,818.85,15.96,3,76.1,40.82,84.07,4
1412,228217.1805,1557.14,1,3,124.6,34.25,7,75.82,28.92,90.66,6
890,355192.0153,1615.16,1,4,906.21,35.01,10,51.01,7.22,95.46,4
908,378370.4141,1418.33,4,3,1128.52,36.31,9,66.04,20.72,97.68,9
5466,668770.8501,1860.6,4,4,554.25,45.16,8,41.9,11.43,96.2,10
3136,538568.7553,2054.95,2,3,734.76,55.79,8,64.74,3.06,93.78,10
2058,198495.9734,550.0,2,1,336.41,26.47,6,91.13,12.4,90.37,5
5423,317898.9263,918.94,3,3,234.47,25.49,7,33.14,28.87,94.23,6
4623,171317.9705,550.0,1,3,652.12,17.89,7,85.32,42.83,85.78,5
3359,431617.4945,1391.97,1,3,677.48,14.8,9,18.37,21.95,99.68,9
1162,323668.3978,1309.07,2,3,814.98,50.91,5,48.85,11.01,89.09,2
6835,228448.203,1328.2,2,3,219.01,2.56,5,97.62,19.17,88.05,6
4428,439672.1542,1117.95,2,3,605.64,11.89,9,12.49,4.12,99.9,6
5929,194267.5167,550.0,2,3,393.39,15.7,6,43.49,24.47,91.75,3
2523,139945.8921,550.0,1,2,176.41,43.13,7,42.89,30.68,93.5,2
907,449529.6374,1183.0,2,4,332.92,40.62,8,3.09,22.02,87.5,7
5462,360491.2038,550.0,2,4,795.43,10.86,10,17.56,25.11,98.12,6
2499,153165.0037,725.59,1,3,927.04,10.32,7,4.09,37.36,92.48,3
6658,368325.8931,1567.18,1,2,1056.24,7.67,5,34.74,22.53,97.04,6
1064,160457.3193,550.0,1,3,140.74,37.74,5,136.57,29.99,95.42,2
446,389246.5963,1096.37,3,4,515.33,75.94,8,8.97,6.01,87.0,7
3723,735196.0247,2263.12,3,4,696.47,32.5,10,43.52,16.54,95.26,8
5507,146209.3815,841.26,1,3,3.23,26.9,10,99.51,24.79,86.71,4
3746,354213.0866,663.52,2,5,479.65,21.07,7,29.31,2.79,96.12,5
1474,327410.5192,1051.52,3,3,282.39,50.93,10,97.33,30.19,93.01,4
1774,277072.5336,1335.94,4,2,242.77,49.05,8,13.12,13.19,93.98,5
1123,179465.1961,550.0,2,2,685.98,24.34,9,68.13,7.31,97.33,4
3186,376348.9809,1103.76,3,2,562.92,50.24,4,9.8,3.27,95.14,5
5980,133702.1794,550.0,2,2,549.03,47.09,3,37.99,3.28,87.53,1
4797,218627.8816,931.9,3,3,758.73,14.69,6,63.44,24.37,90.94,2
4485,155752.5599,550.0,2,2,302.87,46.87,4,42.09,34.3,95.89,2
5804,387076.1872,918.0,2,3,288.11,21.94,7,69.1,13.94,87.22,6
1385,666148.7699,1612.52,3,4,1159.82,38.87,10,43.81,14.01,83.17,5
2482,150205.808,930.22,1,2,347.87,30.8,6,35.68,43.49,98.36,3
1749,364999.49,1111.51,3,5,72.77,57.19,9,59.1,27.69,89.5,4
6800,198085.8702,550.0,3,2,528.74,20.07,9,56.82,14.92,96.88,7
3368,119443.0763,1329.87,1,2,87.85,23.7,6,47.96,29.66,99.9,6
2347,486956.4901,1903.45,3,2,312.82,28.74,6,33.87,15.65,93.21,6
5698,419388.5804,550.0,4,5,615.87,27.31,9,42.51,41.51,97.72,6
4473,197516.8211,858.42,1,3,520.16,51.26,6,89.94,16.26,95.9,6
739,214739.3865,1094.17,1,2,865.94,13.97,6,25.27,21.59,95.55,5
3288,405334.8917,1228.64,2,3,634.83,31.0,9,8.56,34.14,98.26,8
5827,96645.45592,777.56,2,2,701.26,36.53,6,35.71,23.58,98.67,3
608,348991.4784,1398.64,1,3,117.0,24.14,10,48.19,4.22,88.66,7
3153,226005.4513,1472.7,2,2,254.82,69.62,10,27.75,35.22,97.5,6
4246,158142.7112,550.0,2,2,33.57,36.28,5,85.2,15.28,89.68,3
1006,301183.2875,1314.37,1,4,846.03,46.93,8,71.29,17.3,95.63,6
6075,546651.7415,1302.16,3,3,725.26,23.77,5,15.69,15.91,92.59,4
1398,305813.1243,1214.59,2,3,250.64,27.82,7,81.17,27.23,95.28,7
26,118318.5553,550.0,1,3,496.46,17.29,3,114.72,22.01,92.34,3
918,168317.69,620.57,1,2,341.6,36.93,4,5.2,50.86,98.69,3
5962,408845.8492,711.62,1,5,207.21,32.58,8,62.0,33.85,92.41,5
2008,108739.5259,918.86,1,1,555.33,15.57,6,60.72,37.6,93.33,1
5253,258308.4169,860.54,2,3,525.04,23.29,6,123.1,21.53,96.77,5
5983,218397.4733,550.0,3,4,1008.69,2.44,7,18.18,8.28,93.09,7
6723,218754.4913,749.67,2,3,762.83,31.52,7,17.74,42.55,96.51,3
330,232895.9821,1235.16,2,1,659.72,38.95,6,43.09,16.96,93.94,7
4355,176903.5143,780.68,1,4,2.8,38.73,8,11.78,42.23,94.34,4
4319,488432.0305,1746.4,5,3,839.8,45.14,9,15.69,12.68,99.9,7
3684,478728.7203,972.33,2,3,516.19,39.7,6,9.35,25.0,90.66,7
1920,330437.4705,606.62,2,3,547.12,2.16,6,23.86,1.3,85.3,2
255,458112.4045,648.52,2,4,756.06,64.15,5,23.21,30.69,96.21,4
3886,349328.3292,729.32,2,3,808.84,50.3,9,20.49,1.46,88.8,4
2944,131566.7884,1495.69,3,1,406.98,19.53,8,21.81,8.32,83.2,3
3069,211001.9668,799.86,1,2,405.79,12.91,9,79.72,5.26,99.9,3
6445,131244.7598,926.04,1,1,750.91,22.59,7,32.98,38.54,97.41,3
3356,530254.5409,1229.28,2,5,113.92,63.14,8,41.59,28.62,92.03,6
4752,158162.5983,993.92,2,2,215.54,21.52,5,14.32,21.83,97.64,3
6115,138710.3964,550.0,2,3,212.42,37.86,4,35.47,49.28,87.35,1
1002,346545.9581,1155.29,4,3,1012.36,22.93,9,31.93,4.19,94.42,6
6295,285644.6181,601.46,3,3,414.33,62.41,6,34.92,40.73,92.16,6
6860,264419.6829,707.65,2,3,283.43,37.73,5,56.74,9.3,88.86,8
2404,445814.9881,1688.52,2,1,626.23,23.41,4,60.56,24.68,99.9,5
5999,173633.0734,550.0,2,4,447.52,24.37,8,40.92,35.75,99.9,5
2216,315406.1737,797.2,4,2,650.63,9.84,7,27.11,3.5,95.79,6
6838,228904.7746,826.42,3,3,549.53,39.7,5,87.64,16.22,89.16,2
3709,351210.4303,885.44,1,4,259.07,46.62,9,81.36,40.54,87.58,7
6016,507098.5017,2286.02,2,4,514.04,31.7,8,60.22,7.24,89.23,4
5046,278518.2929,1358.53,1,3,832.65,27.9,8,44.67,18.47,85.46,6
4444,177071.275,550.0,1,1,885.02,62.82,5,84.19,41.49,97.04,2
5831,174720.5016,843.49,1,3,567.61,30.17,5,20.03,10.44,91.92,4
3526,348184.7151,786.24,2,4,652.32,3.07,8,13.76,0.27,99.9,5
1968,476783.0867,1122.12,4,4,799.18,27.9,6,51.51,0.87,99.33,7
5654,203871.3077,606.65,3,3,22.75,70.74,7,13.53,17.01,99.9,6
2155,267810.5038,550.0,4,3,197.22,14.03,10,9.56,26.63,99.9,5
2083,255798.0539,905.99,2,2,584.18,1.93,7,30.62,1.79,88.22,3
4788,322453.786,813.53,2,5,870.53,40.22,7,75.91,4.37,97.58,6
6668,408009.4866,928.36,3,3,749.46,3.08,8,5.25,3.78,95.27,5
720,300761.3612,973.77,2,4,21.96,2.2,7,33.45,1.71,99.17,6
2717,225568.9205,586.83,4,3,479.31,9.61,5,68.5,11.63,96.87,5
5012,372977.0263,1946.47,3,2,451.62,31.92,6,16.2,19.2,92.41,7
2028,478604.9413,1778.42,3,4,89.94,13.36,9,4.34,19.37,99.9,5
2538,335873.3856,1219.17,3,4,635.43,3.8,8,74.06,15.09,94.42,6
3792,229083.7701,1180.8,2,3,84.78,31.35,6,56.74,51.77,94.2,4
4562,248163.8659,550.0,3,3,684.38,7.08,3,6.45,22.31,93.99,3
3303,165108.6084,653.45,3,2,446.32,36.3,6,37.8,11.53,93.91,4
5171,327285.1714,858.13,3,2,574.61,13.72,7,107.99,24.01,99.9,4
6525,165341.6144,550.0,3,3,72.28,66.56,7,87.37,20.48,96.32,4
2487,271855.1818,1568.42,1,2,658.36,2.82,9,102.5,17.15,98.17,7
780,507981.2627,1579.72,3,4,89.37,39.68,9,51.07,8.63,93.55,2
678,373827.7512,840.12,2,3,1251.42,30.8,6,27.71,21.97,99.84,7
742,317603.9583,1010.05,1,3,673.64,27.42,5,79.32,11.09,91.13,3
3840,426579.6287,641.69,2,5,771.15,8.62,9,70.01,8.31,98.12,4
5592,262237.5917,823.84,4,2,900.04,46.56,6,42.5,3.12,94.86,6
5568,242997.8024,550.0,3,4,696.95,43.1,8,58.71,19.56,88.64,5
2520,423648.7103,1421.77,3,3,493.6,16.97,9,123.83,11.23,99.9,4
4659,649298.622,1316.59,2,4,163.96,20.24,9,15.55,1.67,93.89,8
5854,170322.2309,1045.36,1,3,145.96,43.8,7,1.9,27.68,91.38,5
2582,317209.8854,995.87,3,3,108.22,39.62,7,7.32,24.54,94.75,4
6558,122930.8342,550.0,1,3,734.61,32.58,3,91.05,8.55,90.02,4
1475,395125.7018,1230.69,1,4,311.8,43.25,6,117.42,5.49,99.9,9
827,411710.1671,634.81,2,5,623.14,36.13,8,8.96,15.25,93.55,8
2097,209318.0774,1291.88,1,2,898.43,25.63,3,4.18,22.9,89.63,3
2956,260961.0197,982.34,1,2,94.79,17.67,7,16.18,9.03,96.13,4
4356,285174.082,843.91,3,4,782.47,34.3,8,68.35,9.36,97.72,6
4172,395658.2952,759.25,2,4,814.23,61.26,5,37.33,32.03,99.9,5
2459,261593.4921,550.0,2,3,196.21,30.02,4,4.38,13.8,87.73,7
886,506727.4175,1403.34,2,3,250.95,55.93,6,99.9,23.11,92.24,5
6442,315279.277,1528.68,1,3,113.22,37.26,7,27.43,18.1,99.36,3
3191,195416.5331,940.02,2,2,595.3,17.77,5,16.67,9.26,99.9,2
4322,176889.2232,550.0,2,3,214.69,26.01,7,58.66,23.64,95.57,1
3523,200578.5387,1252.72,1,2,129.72,32.21,6,45.15,5.18,93.47,5
2945,261807.1939,1954.21,1,2,25.96,54.84,5,32.93,1.07,88.23,6
118,197143.7222,568.77,2,3,58.05,75.0,4,0.02,6.3,87.0,5
5268,503922.7306,1025.74,3,2,15.99,16.47,6,18.84,17.25,91.46,7
5794,503936.996,1783.22,1,4,383.22,4.02,10,2.77,21.35,91.0,7
4020,258582.6683,971.55,1,3,603.51,5.99,8,35.1,8.33,93.92,7
31,282855.1167,550.0,2,3,135.08,39.45,5,28.71,30.42,99.9,8
487,173180.6965,722.64,2,2,579.73,43.58,9,42.9,14.8,97.78,5
4877,235139.5085,971.19,1,4,891.88,53.22,8,13.85,28.5,87.03,6
5575,450725.5037,1543.25,5,3,454.73,32.21,10,5.76,3.27,88.71,9
3452,402197.8271,1282.32,2,4,752.49,30.3,8,40.62,9.55,93.85,6
3780,308120.0689,681.71,2,4,182.99,28.4,5,32.25,19.73,88.56,3
6427,196299.6935,943.11,2,2,780.54,38.12,7,72.2,21.59,99.9,3
238,226312.606,830.87,1,3,548.86,34.28,8,50.18,26.37,96.39,7
6046,479213.8492,1481.34,1,5,794.84,22.49,10,82.49,1.91,90.31,6
4365,439405.5189,1260.48,1,4,642.56,40.44,5,13.29,7.23,88.1,4
1088,195739.1771,550.0,2,5,814.85,47.49,10,28.34,19.55,97.15,6
4863,297866.4092,897.6,2,4,567.27,57.64,6,30.06,18.81,87.93,3
2229,100395.904,550.0,1,3,460.4,48.0,6,53.97,35.89,93.23,5
3899,311596.6105,1106.34,2,5,1082.61,25.33,8,1.17,15.24,91.39,8
2672,483124.0778,958.49,5,5,484.08,31.51,10,45.18,19.78,98.96,8
6074,228139.8188,682.98,3,3,1013.88,33.14,7,72.61,5.57,89.49,5
5922,109015.4849,550.0,1,3,174.71,28.92,5,77.36,26.02,91.29,2
6179,363401.9223,1201.45,1,3,859.44,39.48,6,89.86,24.27,92.87,8
6451,353651.7208,1156.5,2,5,708.0,4.54,8,13.62,6.92,90.12,6
1275,486223.6836,1144.18,2,4,269.27,4.06,9,76.16,4.12,98.02,6
2475,712252.1894,1080.83,3,3,779.97,78.38,5,34.1,13.19,99.9,6
379,171613.4246,896.7,1,3,314.71,66.78,7,105.47,25.25,93.21,3
3020,368824.7083,720.33,2,4,550.78,25.88,8,26.14,0.83,95.38,4
1383,454814.8805,1395.6,3,3,644.65,21.54,7,98.4,13.94,94.12,3
2726,306739.1784,1857.6,1,2,451.37,37.19,5,18.55,27.19,97.58,3
153,256483.9589,1195.99,1,3,604.53,16.13,8,40.76,15.44,99.9,6
979,407612.3561,1144.41,1,4,431.84,38.74,8,77.71,0.82,91.73,4
6532,196597.1681,821.78,1,3,782.35,35.37,4,16.02,0.76,94.07,4
5132,190134.3678,816.9,1,3,397.89,19.75,4,65.77,27.21,91.61,4
5528,498851.7088,890.09,3,4,269.05,62.7,10,54.09,8.36,95.33,7
3034,106135.1287,904.54,1,1,8.18,5.45,8,38.78,47.52,90.29,4
2819,102367.7436,550.0,1,3,677.67,40.06,7,1.59,2.06,94.5,3
6857,218687.5645,550.0,2,4,1187.59,57.55,6,25.94,32.52,88.0,1
4905,443878.1302,1388.44,1,4,606.26,5.27,7,48.47,5.62,81.13,6
5708,367298.9169,886.35,3,2,383.8,17.62,8,26.97,15.34,97.51,6
507,469779.5525,692.32,2,4,292.98,16.44,9,39.56,19.89,90.68,7
1315,123193.9487,550.0,2,2,578.73,11.14,7,17.17,19.79,95.16,1
600,477183.1747,1701.34,1,3,798.06,57.15,8,36.11,5.43,89.93,6
1166,240192.4531,804.51,2,3,29.88,61.67,9,84.74,13.14,99.52,5
1440,423666.1849,1164.87,2,4,501.71,64.9,7,48.85,8.81,84.83,5
3605,310568.5287,794.37,3,3,398.39,15.58,6,40.27,26.83,98.66,5
2767,460878.5145,826.87,3,4,578.59,1.75,7,16.14,31.39,96.75,5
4952,118652.161,954.8,1,1,637.42,5.65,7,60.92,17.89,99.21,5
1827,416237.8512,752.37,2,3,676.79,21.01,6,36.43,20.47,90.22,5
1294,379268.1187,598.26,1,5,303.09,26.02,5,67.8,17.57,90.9,4
5445,157616.4141,603.16,1,3,282.5,9.15,6,2.55,7.0,99.06,2
6829,283083.6431,762.97,2,5,778.49,63.01,7,7.04,12.92,83.62,6
4260,704512.7722,1939.46,4,4,845.15,13.31,8,28.38,36.21,91.81,5
3794,299025.9899,550.0,2,1,359.12,22.54,2,115.36,40.01,89.71,1
1979,439069.212,1066.78,2,5,323.34,18.99,10,11.08,19.44,99.85,6
5614,206050.2198,550.0,2,3,24.75,39.23,7,90.37,21.11,90.03,6
3346,357064.8566,923.29,3,1,735.72,23.68,9,2.06,19.28,97.14,6
1558,159697.2896,550.0,1,3,811.06,46.9,5,16.45,21.91,97.24,5
3222,201297.8057,992.01,1,3,491.68,34.03,6,77.53,18.6,94.58,5
2657,454868.9924,1426.81,2,2,573.88,56.06,8,0.84,6.24,99.48,5
1077,135762.7724,690.85,2,3,463.16,41.93,8,65.32,22.01,95.61,5
5087,122909.3313,550.0,1,2,272.42,8.17,9,24.19,22.25,99.9,8
5670,407330.3591,921.63,2,3,524.67,43.72,8,5.11,28.41,92.78,5
6580,235222.632,1161.41,1,4,585.72,71.65,5,58.03,13.0,91.45,5
6281,263032.174,1112.35,3,2,858.86,8.25,5,58.48,0.57,90.38,7
514,354907.8477,1406.63,1,3,68.52,34.58,7,33.31,4.0,89.65,5
2189,267719.6513,1187.7,1,2,307.7,48.71,8,21.86,32.13,90.72,1
5344,345985.2698,1092.07,2,2,476.54,28.09,7,10.36,16.12,88.95,4
1119,149122.5341,677.25,2,2,808.46,25.86,5,17.78,32.28,99.9,1
659,300684.2367,1470.97,2,4,253.54,44.06,6,72.28,5.73,92.19,5
2824,317686.7158,1552.76,3,3,781.32,36.57,7,6.2,4.56,89.28,7
2435,105902.3322,550.0,1,3,251.84,50.61,6,60.57,9.75,92.34,4
4733,164522.24,550.0,2,3,812.41,24.25,3,13.02,20.94,97.22,4
6147,375795.8439,891.62,3,4,453.52,55.85,7,40.38,1.34,94.88,2
6319,374402.1233,1048.33,2,4,9.61,58.99,7,24.03,10.85,94.9,5
99,168330.4741,783.13,2,2,372.3,52.89,4,83.51,8.74,91.1,2
5890,207254.444,1508.84,1,3,784.12,7.72,9,75.57,28.88,99.9,7
4995,210429.3823,1113.68,2,3,911.15,7.55,10,74.51,16.44,87.11,8
2817,218988.0487,550.0,3,2,899.21,4.96,5,7.26,11.16,95.25,4
1615,108553.5522,795.4,1,2,893.35,4.32,4,61.43,15.74,87.3,4
3064,183672.6861,1027.03,2,3,50.57,19.8,4,21.5,31.48,99.9,8
5497,312782.5083,878.64,2,2,550.25,52.47,9,68.5,20.07,91.73,6
5489,252517.6259,595.59,3,3,467.09,36.63,7,59.28,0.5,92.46,6
809,185130.3115,550.0,1,4,710.84,35.57,4,106.19,28.38,83.58,2
1546,164736.9291,550.36,4,1,459.03,33.28,6,0.73,20.08,91.7,8
4657,350686.3764,1251.08,3,3,282.53,74.56,4,29.14,18.03,95.17,6
4011,244662.9562,1840.34,3,1,426.25,47.4,8,79.06,13.49,96.53,5
3380,676723.7491,1310.08,5,5,742.73,60.45,9,137.11,31.9,87.17,7
2170,493358.2648,1787.89,4,4,800.38,21.09,10,50.93,10.82,95.8,8
6921,283872.353,1489.32,4,2,746.63,3.12,8,12.78,14.62,99.9,3
1753,99790.47713,738.76,2,1,676.95,33.2,6,0.18,32.29,92.6,6
2765,257123.6481,550.0,2,1,1047.11,44.9,5,11.89,30.43,96.61,1
4759,196232.7393,550.0,5,2,653.86,40.98,5,46.3,18.35,83.6,2
239,381030.2686,1138.02,2,3,624.6,28.96,6,70.5,12.2,90.6,4
5953,387905.4289,1779.8,2,3,186.06,20.99,9,113.8,17.58,99.9,7
2445,250365.5653,789.29,3,1,21.86,40.62,5,125.7,47.92,93.86,6
5809,213524.6477,1208.86,1,2,661.44,23.08,7,19.06,7.21,96.65,5
831,336276.9028,965.01,3,4,821.61,50.46,6,2.55,16.81,81.02,5
3079,121001.2676,550.0,1,4,126.93,76.62,10,52.22,19.77,99.9,7
