,IsLuxury,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
310,0,1455.53,1,3,629.97,26.49,10,63.87,16.17,95.74,2
3418,0,652.25,1,3,683.35,36.47,7,17.09,39.98,86.21,4
5888,1,550.0,4,4,564.45,17.65,10,44.3,14.59,99.9,7
6061,0,562.94,1,3,494.66,64.36,5,99.9,27.81,96.4,4
1023,0,550.0,2,2,671.47,22.13,6,40.23,26.41,91.59,5
2039,1,1133.97,2,2,498.38,12.98,6,16.14,10.42,92.23,5
6607,1,1921.88,2,2,1107.22,50.88,7,104.99,30.66,90.67,9
6974,1,1425.88,3,2,368.68,21.57,7,75.22,9.55,96.73,2
1702,1,1194.4,2,4,145.74,25.85,7,106.45,2.8,96.07,7
5105,0,1653.37,1,3,887.74,15.4,10,79.82,17.81,99.9,7
4146,0,598.47,3,2,971.78,55.41,4,19.39,28.55,95.88,1
2608,1,1140.21,3,4,964.32,11.2,7,40.99,6.79,90.45,5
6800,0,550.0,3,2,528.74,20.07,9,56.82,14.92,96.88,7
4019,0,804.09,3,4,149.62,61.74,8,93.6,23.34,93.91,6
4242,1,860.5,5,3,358.51,43.81,6,24.19,16.15,81.04,7
4601,1,1218.48,2,2,428.84,35.24,8,22.73,3.05,99.9,6
2357,1,550.0,2,3,684.24,8.52,2,24.54,6.81,98.1,3
3511,0,1006.78,1,2,585.0,9.14,3,1.5,11.13,85.72,2
4980,1,550.0,2,3,685.3,56.18,5,42.2,5.59,91.39,5
233,1,1114.36,5,2,505.49,26.67,7,37.75,19.23,99.9,4
3376,0,1391.84,3,3,388.21,58.39,7,3.62,37.51,99.9,5
6734,1,986.1,3,3,412.02,30.1,7,89.26,50.18,94.56,6
1885,1,1303.24,3,2,354.73,44.55,8,43.6,23.53,94.46,5
5022,1,2196.04,3,4,534.15,31.09,6,11.8,20.76,95.04,6
1566,1,550.0,2,1,266.08,25.89,5,86.7,18.05,91.8,4
6946,1,1080.35,2,5,2.96,54.64,9,7.91,25.59,86.79,4
6956,1,820.57,4,3,775.99,35.78,8,43.55,1.43,99.9,9
2146,1,1053.33,3,2,377.9,4.18,8,71.5,18.22,89.41,6
5507,0,841.26,1,3,3.23,26.9,10,99.51,24.79,86.71,4
4230,0,550.0,1,2,1021.63,17.49,5,51.14,14.06,88.45,1
2261,1,1408.84,2,3,451.37,4.96,10,15.97,10.1,91.61,8
4445,0,1277.39,1,3,350.4,66.94,9,26.85,4.53,99.9,5
3825,0,1140.39,1,3,143.04,16.33,6,70.95,4.32,91.62,1
4038,1,883.65,2,2,181.05,69.75,6,53.21,15.06,95.49,1
4561,1,758.47,1,3,233.15,45.77,5,1.05,29.78,89.96,3
2215,0,550.0,1,2,198.3,47.9,5,7.12,21.73,88.88,3
2373,0,760.77,3,3,179.59,8.09,5,32.81,4.34,86.84,5
2249,0,550.0,1,4,490.07,5.95,6,27.34,6.64,91.95,5
2239,1,866.41,2,5,114.21,35.76,9,41.86,8.48,99.9,7
1614,0,550.0,2,2,424.07,43.05,4,16.06,26.29,91.82,2
5604,0,574.52,3,2,414.02,55.0,4,41.84,29.57,90.24,2
4760,1,933.03,2,3,755.42,20.38,8,12.87,9.0,90.85,1
6470,0,1151.06,1,3,702.13,44.28,10,56.91,2.66,87.92,5
1060,1,1417.73,2,4,1065.12,8.17,10,34.59,9.83,99.9,7
1282,0,890.36,2,4,495.31,48.44,9,49.25,8.52,94.99,5
706,0,616.33,1,3,705.33,11.24,5,24.69,29.21,95.34,5
6642,0,1092.1,4,2,671.69,36.74,7,8.79,25.3,99.9,5
5682,1,1555.84,1,3,280.54,43.66,8,42.56,19.35,94.3,4
3655,1,550.0,1,2,716.98,10.94,6,81.96,17.69,87.27,4
6632,0,706.79,1,2,210.71,52.78,8,49.29,19.56,93.92,2
2958,1,1442.57,2,2,305.96,24.7,6,8.56,16.9,88.1,6
6368,1,1209.09,4,5,298.47,36.1,7,66.99,21.57,98.12,5
134,1,1906.63,2,5,308.92,64.06,8,37.18,11.48,89.51,8
243,1,1120.54,3,4,556.24,27.84,10,35.65,15.37,94.9,7
3053,1,1505.34,3,2,584.56,47.24,8,44.81,10.4,93.79,4
4608,0,1173.04,2,3,874.51,1.41,6,71.7,30.62,88.87,7
1825,1,1625.17,3,2,930.29,12.48,10,21.54,18.3,92.79,4
504,1,1352.5,1,5,379.43,27.5,10,44.47,15.01,90.16,8
2509,1,1672.14,1,3,249.43,35.72,8,17.9,23.98,95.06,4
928,1,2235.66,5,3,269.14,11.07,7,23.3,21.4,88.92,6
5647,1,1832.72,1,3,402.74,38.12,10,65.27,4.73,97.51,6
6933,0,834.4,2,3,424.69,13.5,9,11.2,32.79,90.09,4
3840,1,641.69,2,5,771.15,8.62,9,70.01,8.31,98.12,4
5466,1,1860.6,4,4,554.25,45.16,8,41.9,11.43,96.2,10
2133,1,1377.07,2,4,295.86,23.91,9,11.84,27.2,93.79,5
1267,0,550.0,1,2,793.43,35.85,7,41.49,17.35,88.73,1
648,1,2163.35,4,4,929.43,15.63,10,51.36,5.76,92.41,8
3109,0,1706.41,2,4,695.72,33.02,8,33.9,20.86,97.16,7
3228,1,1148.9,2,2,323.78,26.85,6,15.06,0.76,97.51,5
6741,0,669.92,3,2,393.47,73.91,6,117.9,18.77,95.31,4
915,1,1486.85,2,3,117.67,37.0,6,62.93,44.36,91.92,6
3123,0,1335.09,1,2,804.37,46.42,7,137.43,44.11,99.9,7
3250,1,665.08,2,3,342.61,24.14,7,66.85,6.16,93.21,4
314,0,829.58,2,4,384.04,23.32,3,81.71,18.52,94.06,4
3042,0,1774.77,2,1,544.22,7.13,5,85.25,33.74,92.02,2
2376,0,550.0,1,4,859.66,53.61,6,12.94,32.04,94.7,1
5399,1,1246.98,4,3,710.19,20.91,8,39.32,13.98,95.99,7
347,1,1871.3,3,3,449.26,45.89,7,14.39,0.82,85.65,5
851,1,1450.16,2,4,580.83,11.26,6,56.67,21.94,96.24,9
4621,1,1542.26,1,3,991.18,45.74,7,36.64,31.53,89.82,5
3433,0,550.0,3,3,217.22,0.4,5,12.56,0.68,93.2,5
2604,1,889.12,4,3,682.57,20.27,7,12.41,19.68,92.18,7
1456,0,1191.88,1,3,190.24,49.65,2,79.96,19.56,95.06,2
4298,1,1482.32,3,2,596.92,34.22,5,87.19,33.43,95.66,7
17,0,1513.03,2,4,529.1,28.46,9,26.41,19.34,91.63,8
3605,1,794.37,3,3,398.39,15.58,6,40.27,26.83,98.66,5
3760,1,1383.14,3,2,291.71,17.3,7,31.02,7.22,92.83,5
491,0,559.86,3,3,216.52,26.86,8,105.43,26.73,89.37,4
5816,0,550.0,1,4,952.15,51.97,7,14.32,9.84,92.79,6
2526,1,1199.97,1,3,736.36,49.02,8,64.19,0.76,99.12,5
4198,1,822.89,3,2,559.66,44.97,5,111.8,23.55,95.37,6
4620,1,1306.01,2,4,351.62,27.31,6,18.59,14.59,93.56,5
4248,1,988.67,4,4,790.26,29.59,9,96.99,19.07,94.5,6
6695,0,601.22,1,2,217.01,45.49,2,74.43,3.32,91.92,3
6862,1,1778.38,3,3,595.93,61.01,8,133.54,27.59,99.9,5
5104,1,1049.45,2,4,1036.44,59.32,7,63.59,5.22,98.08,7
6380,1,1480.48,1,2,1058.42,9.74,8,21.59,18.03,94.77,5
6432,1,550.0,4,3,290.16,20.37,7,124.49,2.85,97.47,5
6997,0,2218.22,1,4,526.81,11.18,9,15.21,3.96,99.9,5
1357,1,1457.02,3,3,193.61,66.17,6,49.06,15.12,91.6,5
4025,0,1625.02,1,5,195.41,44.81,6,49.96,5.86,88.85,1
2514,1,1207.69,2,4,782.23,56.71,8,51.99,0.17,98.26,4
1532,1,1689.64,4,2,417.65,14.38,8,79.72,33.86,99.77,7
6779,0,550.0,2,2,950.15,6.15,4,25.1,49.44,86.18,4
5954,0,1887.43,2,1,272.29,33.59,8,26.8,5.21,99.9,6
5276,0,1003.91,5,4,489.13,22.46,9,15.56,13.42,97.53,6
752,1,746.19,3,3,175.3,42.92,6,36.92,5.17,97.64,5
4995,0,1113.68,2,3,911.15,7.55,10,74.51,16.44,87.11,8
6532,0,821.78,1,3,782.35,35.37,4,16.02,0.76,94.07,4
885,1,1352.56,4,4,222.97,5.9,8,2.09,11.21,88.0,5
6175,1,1618.91,2,4,94.16,57.82,9,119.01,15.12,91.85,8
4283,1,953.78,2,2,360.56,26.11,5,8.04,28.72,91.76,3
1210,0,1334.77,3,3,438.21,57.07,7,5.48,6.6,95.84,8
3048,1,662.53,2,2,26.01,46.56,8,8.74,19.9,99.9,7
2541,0,1014.24,2,3,812.13,24.35,8,137.59,29.73,99.9,3
6249,1,1249.39,5,3,499.06,15.52,10,75.37,1.36,90.43,8
5471,0,550.0,2,3,104.91,5.1,5,84.89,18.79,95.85,5
2718,0,1060.69,3,2,383.62,65.99,9,24.69,8.8,85.0,3
2379,0,550.0,3,2,658.16,49.06,4,9.54,14.25,91.23,6
5091,0,550.0,3,4,822.35,72.38,7,60.51,8.73,94.15,1
6252,0,602.01,1,3,785.1,76.02,3,24.45,32.25,91.84,2
1659,0,749.4,1,1,294.14,58.3,5,26.75,15.34,89.79,2
5138,0,1134.26,1,2,622.58,28.28,4,84.48,31.81,90.87,5
4428,1,1117.95,2,3,605.64,11.89,9,12.49,4.12,99.9,6
5490,1,550.0,3,3,1080.29,28.46,6,59.29,19.83,91.14,5
6193,0,1087.36,1,1,1052.69,16.0,4,23.27,8.9,87.83,2
3055,0,1226.9,2,4,124.54,46.35,9,64.92,5.67,91.71,7
6889,1,1478.67,3,4,155.35,62.68,8,20.5,1.38,91.03,7
4524,1,1188.88,1,3,364.55,49.22,6,27.53,41.75,86.14,2
2721,1,1432.99,3,3,292.24,3.2,10,42.01,3.46,99.34,7
1017,0,920.51,2,3,582.43,49.18,5,46.04,15.46,94.49,3
3790,0,550.0,1,3,583.93,21.92,7,13.82,38.31,93.73,4
2129,1,1561.19,3,1,471.66,31.38,6,17.27,16.28,99.9,7
4314,0,550.0,1,4,434.72,25.87,10,14.09,6.6,95.8,1
5778,1,1570.07,4,2,573.13,12.88,8,46.77,18.9,91.37,8
1801,0,615.55,1,4,286.22,41.23,7,43.96,11.08,96.66,4
2381,1,988.52,3,4,347.82,21.94,7,0.83,26.95,95.81,7
2143,0,1309.54,2,3,495.97,37.27,10,67.98,7.17,99.9,5
857,0,550.0,2,3,557.19,24.73,6,73.11,10.43,94.89,3
2441,0,964.34,2,4,838.74,13.41,7,10.33,10.05,94.03,8
6533,1,1174.4,4,4,1033.01,30.65,10,2.22,8.94,99.9,6
5681,0,1216.64,1,5,706.24,0.11,10,51.22,49.81,91.66,7
2646,1,1345.29,2,4,1189.16,46.43,10,64.55,24.45,95.33,7
5986,0,901.6,1,3,628.48,25.15,8,19.82,15.34,99.9,6
6099,0,952.41,1,3,253.48,32.81,6,56.46,6.42,92.25,7
3368,0,1329.87,1,2,87.85,23.7,6,47.96,29.66,99.9,6
3562,1,1098.27,3,2,1168.45,2.53,6,71.17,2.44,92.33,6
2105,0,550.0,3,3,593.96,35.67,9,61.09,3.93,98.79,3
5505,0,550.0,2,2,423.66,22.71,5,19.76,13.53,99.9,9
3870,0,550.0,1,2,62.29,23.8,7,77.89,17.86,99.9,2
3014,1,1651.12,1,2,636.95,34.46,6,25.21,0.96,91.49,8
6515,1,1095.53,1,3,347.73,38.92,7,88.28,30.45,92.85,4
1686,1,902.27,3,5,745.2,83.45,9,10.92,20.64,84.19,5
3240,1,1245.13,4,3,169.52,57.22,10,61.1,24.2,95.94,5
5069,1,792.14,2,4,659.69,0.03,7,2.49,5.31,99.9,7
6088,0,550.0,2,2,302.63,48.67,9,78.18,16.27,93.08,2
1066,0,1322.55,3,3,818.06,6.72,10,9.27,1.49,99.9,7
1374,1,831.96,2,4,489.08,21.21,10,9.0,0.19,90.98,7
619,1,1377.9,4,5,758.06,43.93,8,12.29,2.26,88.53,7
5623,1,653.62,3,4,525.86,31.24,6,64.06,36.02,94.19,7
3127,1,613.39,1,4,1089.55,16.23,6,49.28,37.04,99.46,5
3892,0,550.0,1,3,647.11,36.58,7,53.14,6.99,97.86,2
3679,1,550.0,1,1,289.02,32.45,4,67.49,43.93,85.43,1
276,1,1241.4,3,3,663.77,49.7,7,64.95,22.4,99.9,5
3736,0,914.83,1,2,381.4,23.56,8,51.27,13.35,99.13,4
4106,0,550.0,3,3,484.68,36.3,9,33.27,30.04,99.9,5
1414,1,1431.12,1,4,579.17,15.22,10,27.48,8.22,86.57,5
2043,1,586.69,1,4,317.88,27.13,10,96.16,15.46,83.23,7
5279,1,1105.46,3,4,92.44,6.7,8,132.62,18.65,99.9,9
1114,1,1262.26,3,4,393.63,22.68,9,0.51,4.53,99.9,8
0,0,1002.49,1,2,354.22,44.61,8,106.01,26.79,94.32,3
6122,0,795.13,1,3,1110.65,46.56,7,35.57,11.55,92.9,5
4328,0,550.0,1,2,746.69,44.67,3,70.77,19.7,89.93,2
1724,1,1179.73,1,4,467.63,42.83,8,73.36,33.76,84.04,3
4659,1,1316.59,2,4,163.96,20.24,9,15.55,1.67,93.89,8
4506,0,980.17,2,4,609.2,34.9,5,85.98,19.5,85.14,8
1830,0,1555.22,2,3,128.63,67.0,4,91.94,22.83,94.7,4
2649,1,1199.7,3,3,535.35,26.76,6,47.53,7.41,87.63,5
1544,1,1523.56,3,3,665.9,39.7,8,68.25,12.31,90.79,5
5906,0,550.0,1,2,538.87,3.13,3,99.62,14.64,94.05,4
566,1,1687.73,3,3,760.11,22.96,8,44.3,12.25,95.58,3
3593,0,1574.03,1,3,799.67,37.89,6,65.68,26.45,99.9,7
4953,0,965.55,3,3,497.96,9.24,8,35.47,22.46,99.43,4
2338,1,636.25,4,5,571.31,30.16,5,60.34,12.56,87.79,8
5539,1,1390.12,3,6,563.31,24.52,9,20.39,3.17,86.53,6
1751,1,600.38,1,3,104.02,28.65,7,12.59,1.19,93.12,3
5501,1,988.14,4,4,399.18,56.38,7,94.75,17.26,93.68,6
2444,0,550.0,2,2,677.43,48.18,4,80.47,32.35,91.12,2
6922,0,550.0,2,2,105.57,14.14,7,32.92,1.83,91.02,4
5362,0,2181.96,2,2,819.81,9.9,8,13.11,14.64,96.44,7
1156,1,1516.79,5,4,332.84,6.83,10,20.47,10.41,81.89,6
1915,0,550.0,4,2,725.54,65.51,5,65.44,37.69,94.59,2
4489,0,871.97,1,3,585.06,43.3,8,65.52,14.88,91.65,4
1564,0,852.26,2,3,668.19,15.78,7,49.33,33.99,99.9,5
4926,0,574.93,1,2,487.75,37.67,6,113.69,12.02,88.18,2
275,0,1149.13,2,2,727.37,24.04,7,38.34,16.9,94.0,6
3125,0,1494.94,1,2,47.64,41.5,5,92.86,1.89,94.35,3
5573,0,550.0,2,2,363.3,13.84,6,18.33,21.52,87.84,5
4213,0,1384.34,2,1,514.0,56.25,4,57.42,2.02,87.3,3
5379,1,1529.15,5,4,802.42,51.26,7,15.41,19.48,99.63,7
5569,1,550.0,2,3,594.82,25.54,5,71.5,37.09,94.24,6
3305,0,929.41,2,3,669.98,6.89,9,48.78,7.93,98.24,5
3063,1,1294.09,1,3,381.25,76.0,6,12.47,8.76,91.38,1
6187,0,1319.79,3,4,435.17,53.16,7,62.69,7.32,97.15,7
2384,0,550.0,1,2,187.32,39.29,10,33.51,12.31,89.05,6
1894,0,1095.56,1,4,555.43,61.97,10,38.2,11.87,99.9,4
3866,0,607.86,1,1,577.09,39.02,6,4.35,20.57,97.11,4
6986,1,550.0,2,4,892.35,11.89,8,28.18,19.23,96.91,5
6118,0,1280.65,3,4,810.79,59.78,8,66.55,8.5,97.57,10
5692,0,592.53,2,3,756.19,2.77,7,99.13,36.99,93.17,5
3139,0,1162.7,1,3,749.35,30.6,4,44.31,36.35,99.71,5
5921,1,1263.37,3,4,1079.94,17.32,8,24.21,1.51,96.66,6
6809,1,659.36,3,4,221.75,45.75,8,73.51,15.5,96.12,5
532,1,2033.79,3,2,123.13,67.68,9,94.09,29.1,93.92,7
4940,1,586.41,2,3,538.83,50.89,7,9.11,27.44,91.02,4
5503,0,879.8,1,2,429.24,44.64,7,62.15,11.38,99.9,5
1551,0,846.02,2,3,272.41,35.7,4,21.25,21.79,93.5,5
990,0,1140.04,2,1,755.41,71.21,3,78.04,33.23,96.15,5
3727,1,1433.13,2,3,273.31,42.44,6,49.66,36.27,86.05,4
3094,1,1314.1,3,4,1209.42,31.21,6,16.76,12.12,88.17,4
4736,0,845.84,2,3,590.94,40.94,9,40.86,4.84,96.38,6
1348,1,1005.66,2,3,331.58,24.34,6,15.83,19.42,90.7,4
4769,1,1543.39,3,3,520.44,13.03,10,20.86,8.52,97.81,7
3481,0,1028.47,1,2,481.75,4.78,9,27.26,11.69,93.88,5
6334,0,1381.63,2,3,341.09,15.09,7,56.91,7.33,93.93,7
6106,0,760.55,1,1,512.87,21.91,5,51.27,3.51,88.11,2
4965,1,1559.54,4,3,556.99,41.23,8,76.91,16.29,93.74,7
2503,1,550.0,4,3,115.61,55.8,7,62.53,20.59,94.59,7
3007,1,1535.89,3,1,41.47,32.61,7,6.54,0.29,94.7,6
2841,0,1066.43,1,3,578.71,48.55,7,57.38,16.85,86.07,2
6028,0,829.85,2,3,560.84,50.89,5,23.23,25.41,90.44,4
1362,0,797.3,2,4,793.67,27.01,7,0.91,7.66,94.07,8
5011,1,2237.66,1,3,723.54,18.76,8,46.68,0.87,84.33,3
5017,0,550.0,1,3,191.07,44.56,5,88.9,5.28,91.59,2
4862,1,550.0,2,2,843.15,19.1,4,1.9,26.79,94.16,4
4532,0,740.51,1,2,406.72,25.98,5,73.79,8.44,94.6,4
2984,0,550.0,2,1,177.15,66.35,6,43.84,9.31,86.44,1
3334,1,1304.58,4,1,818.42,63.59,4,13.53,15.72,88.03,6
4954,1,1841.53,1,3,880.97,6.79,9,51.95,0.59,86.39,7
1692,1,1239.34,3,5,175.75,36.4,9,50.37,5.85,88.38,5
2374,0,550.0,3,2,239.61,35.65,5,4.34,21.98,98.85,6
1096,1,550.0,3,4,225.35,53.2,7,49.85,43.13,89.21,4
4070,1,1152.37,2,4,1063.58,65.44,10,55.33,14.56,92.53,5
5306,1,1253.25,3,4,765.5,25.12,10,8.98,4.83,97.44,4
411,1,1216.33,4,4,298.63,11.06,10,10.06,13.57,99.9,7
6777,1,930.64,3,4,159.55,25.61,6,15.21,15.19,93.1,7
2413,0,1228.04,1,1,356.58,55.3,4,88.19,14.73,86.9,3
875,1,1466.77,3,3,862.44,56.45,9,12.44,19.77,89.13,6
6018,1,1464.35,3,4,494.9,31.06,8,26.06,16.04,97.92,6
3618,0,1901.93,5,4,674.85,15.8,10,13.78,3.5,94.65,9
705,1,1937.36,4,1,471.75,33.14,8,34.71,1.37,85.37,6
5722,1,1212.45,2,3,702.27,27.09,5,37.03,25.79,96.05,6
5624,0,550.0,2,3,115.41,16.39,5,8.52,28.71,90.12,1
3229,0,1431.8,1,4,487.22,56.36,7,38.63,12.03,94.78,5
591,1,1592.82,2,3,741.86,62.74,6,50.99,0.53,91.67,6
3650,1,2020.96,3,4,231.48,38.15,8,65.23,12.01,93.76,7
292,1,1179.33,3,2,424.35,33.38,10,7.33,33.96,98.96,6
128,0,550.0,2,5,626.78,13.12,6,29.23,3.56,99.9,5
2928,1,645.31,4,4,554.56,39.0,9,26.36,5.85,90.34,7
4123,0,813.84,1,1,1005.25,42.11,4,121.45,3.14,91.49,3
487,0,722.64,2,2,579.73,43.58,9,42.9,14.8,97.78,5
2488,0,1303.74,3,4,119.26,6.59,10,10.86,5.02,88.59,5
186,0,966.05,2,3,366.65,56.62,9,7.85,40.41,93.52,3
5936,1,845.62,2,3,535.27,2.63,6,49.22,9.27,94.01,3
52,0,550.0,1,3,402.81,1.55,5,56.19,25.44,98.3,4
1667,0,1116.97,2,3,327.03,23.06,9,74.35,19.53,99.9,6
3510,1,1676.03,2,5,663.92,35.43,8,76.0,20.49,93.3,7
2271,0,550.0,2,3,407.2,5.16,8,25.47,30.55,93.66,3
272,0,996.4,2,2,462.37,34.75,5,121.06,36.63,83.16,2
6811,0,1063.19,1,4,195.27,6.81,9,80.2,20.55,92.59,4
6172,0,576.38,1,4,935.22,30.12,8,110.8,22.07,99.9,5
2036,1,550.0,2,3,444.28,39.87,5,108.74,32.68,90.04,4
5648,1,1871.96,2,3,210.36,30.99,10,20.9,16.52,95.93,6
858,1,550.0,2,3,353.75,20.73,6,63.28,25.6,93.07,4
3888,1,1405.91,1,4,588.23,6.77,10,17.42,4.54,97.53,9
4658,1,1515.32,2,3,624.82,34.98,10,38.55,29.93,81.18,4
2583,1,715.39,1,3,398.03,59.49,8,57.11,51.46,99.9,3
1933,0,618.1,2,3,698.28,17.55,6,114.43,37.75,99.9,6
3270,1,887.74,2,4,695.28,26.29,6,44.13,14.76,92.32,4
1404,0,842.69,3,4,21.99,32.36,10,28.77,8.95,97.6,8
1757,1,982.14,3,5,719.34,29.47,10,55.67,4.06,98.37,6
2257,0,550.0,1,3,126.98,57.93,5,55.17,5.42,87.98,3
3531,0,712.06,2,3,216.75,49.75,4,20.37,15.73,96.83,2
617,0,550.0,1,3,223.64,23.82,6,40.43,33.79,96.8,5
6623,0,960.58,1,1,272.94,21.26,5,84.02,18.42,94.85,1
5479,1,1192.9,4,5,62.76,36.18,10,70.33,13.26,95.52,7
5525,1,1249.28,2,4,803.57,29.45,10,19.1,5.46,97.86,5
2301,1,760.03,4,5,591.83,0.98,8,57.29,13.43,86.52,4
2011,0,550.0,1,4,704.2,10.5,8,47.86,11.14,86.86,5
320,1,899.53,3,3,328.43,4.05,10,27.81,16.74,93.74,6
254,0,1220.33,1,3,470.58,3.27,5,29.08,28.17,94.51,1
5910,0,1170.14,2,2,757.79,49.75,5,30.19,20.82,92.83,5
1857,1,902.17,2,4,470.33,34.68,8,29.77,31.03,95.08,5
1781,0,550.0,1,2,33.49,59.3,5,77.55,21.33,94.35,4
2635,0,1115.97,2,5,443.06,20.35,7,48.01,28.38,93.12,4
2481,0,999.91,1,3,544.9,33.14,5,121.28,25.28,94.85,4
6406,1,805.25,1,3,394.34,36.98,8,13.26,5.99,99.52,6
4448,0,550.0,2,4,260.87,32.95,6,0.11,8.0,92.97,3
5920,1,1175.55,3,3,561.94,32.26,8,14.61,8.34,95.06,7
6158,0,1193.46,1,3,721.33,24.07,9,1.24,25.98,98.33,8
1458,0,550.0,1,4,319.36,57.92,6,63.32,30.23,83.63,4
583,0,788.46,2,4,552.26,15.75,7,71.52,21.6,96.97,4
343,0,1229.67,1,2,165.76,57.5,6,83.46,16.44,88.68,4
714,0,612.66,2,2,139.13,34.45,6,46.62,33.21,97.28,7
5710,1,1195.25,2,3,443.95,7.66,10,36.08,27.06,94.47,6
3239,0,550.0,2,2,669.64,23.69,3,29.22,11.53,81.09,4
3452,1,1282.32,2,4,752.49,30.3,8,40.62,9.55,93.85,6
6409,0,1001.08,1,3,439.99,33.83,6,19.44,13.77,91.73,5
6690,0,636.04,1,3,150.3,20.56,6,91.23,17.58,99.9,5
3855,1,1228.22,1,2,460.19,46.21,7,35.3,8.46,87.78,6
6893,1,1328.99,2,3,469.5,10.93,9,45.62,1.18,84.24,6
3111,1,560.07,1,5,428.93,25.01,7,53.63,19.48,99.9,3
843,1,1754.22,2,5,635.61,4.6,8,34.31,7.55,90.2,8
6744,0,1085.44,2,3,435.75,27.6,10,30.29,37.94,84.71,7
6865,1,1313.78,1,3,915.09,34.65,3,40.18,22.53,93.14,5
2311,0,1791.91,2,3,552.15,44.82,9,72.22,18.3,98.96,7
4503,0,925.5,2,2,821.07,2.5,7,25.04,17.66,88.6,3
3257,0,853.42,1,2,584.06,34.33,6,9.51,5.22,95.36,3
5188,1,862.9,5,4,238.83,45.43,7,9.53,7.51,99.9,5
4005,0,690.05,1,1,446.66,51.78,6,71.1,26.58,92.91,3
2056,0,550.0,3,3,682.14,23.46,6,59.79,5.61,83.73,2
1716,1,1652.17,2,3,407.83,35.62,7,3.66,8.38,85.21,5
1597,0,837.37,1,4,235.1,51.05,7,53.22,36.03,99.9,3
1322,1,990.0,2,4,804.71,50.74,8,24.61,31.22,94.09,7
3516,1,1293.66,3,3,358.37,0.03,8,12.7,7.88,92.72,7
6412,0,824.72,2,2,202.39,50.74,9,94.81,29.98,83.95,4
2771,1,1878.22,5,5,697.57,4.85,10,62.37,9.44,94.03,8
6680,0,808.03,1,2,401.62,31.34,7,47.0,19.64,98.47,4
6189,1,1592.74,3,3,787.97,4.56,8,19.0,32.65,97.97,7
4122,0,674.53,2,4,281.42,1.4,9,24.47,20.7,98.52,6
6730,1,775.64,1,5,384.8,6.87,7,110.87,28.93,99.9,4
5817,1,1179.23,2,4,850.12,6.87,9,4.76,4.74,99.18,5
3379,1,774.56,3,3,1003.29,44.58,8,0.32,16.49,89.55,8
6399,1,550.0,3,4,257.76,61.99,9,66.89,22.51,99.9,3
4710,0,1429.04,1,4,73.71,29.92,8,12.25,27.45,90.72,7
68,1,1422.5,3,3,610.96,18.95,8,13.98,2.36,99.06,5
6712,0,1173.95,2,4,677.96,4.18,8,54.4,40.07,92.84,4
2700,0,909.16,4,4,707.07,44.32,7,40.09,25.92,83.2,4
6896,0,751.96,2,4,810.74,14.93,8,4.06,21.83,94.71,6
3731,1,1539.17,3,4,447.32,58.9,6,21.72,9.73,91.36,8
5453,1,1400.63,3,5,518.03,11.54,10,33.4,9.87,99.9,7
5773,0,550.0,2,2,1036.21,13.65,6,44.44,18.11,89.43,4
2439,1,1771.08,4,2,554.14,38.15,8,46.36,17.95,96.33,8
3338,0,610.07,1,4,908.56,1.46,6,27.59,4.58,91.76,4
5370,0,550.0,1,4,406.55,29.14,8,70.34,25.46,93.58,5
3119,1,1207.93,1,4,449.39,3.65,8,54.12,16.04,94.95,4
6863,0,1138.83,2,1,790.1,27.72,6,35.17,8.28,93.1,3
6052,0,755.37,2,2,670.05,25.77,5,20.44,1.21,92.07,4
1283,0,576.07,3,2,450.58,17.39,6,82.85,4.34,91.56,5
3442,1,839.18,3,3,39.77,38.71,10,64.93,24.34,97.07,6
4241,1,814.83,3,4,619.33,30.71,8,13.53,12.19,91.23,5
977,1,1399.45,1,3,951.7,33.02,7,50.91,7.19,89.61,4
1951,0,1109.92,3,4,433.56,48.72,7,23.01,32.78,99.7,8
6357,1,1158.05,5,4,389.98,1.71,10,9.35,1.34,95.61,6
6655,1,1081.25,3,4,861.93,12.81,10,55.59,6.1,92.93,8
5055,0,625.65,2,2,685.97,40.4,9,27.11,25.94,96.55,6
5619,0,1830.94,2,1,446.63,2.24,9,0.5,9.03,97.0,6
5781,1,1758.17,1,3,285.33,18.38,9,41.34,3.43,94.16,6
731,0,1450.43,1,2,892.14,25.04,7,2.39,9.53,96.16,5
2688,0,588.25,2,3,253.35,4.08,7,56.31,9.54,90.48,4
321,1,1389.16,2,3,708.77,32.33,7,51.28,16.57,92.41,4
813,1,617.3,3,3,79.43,33.38,7,34.87,11.76,96.39,4
1240,1,1187.73,2,3,162.59,20.07,7,44.67,11.56,95.22,4
4698,1,2295.73,1,3,153.98,16.34,9,53.56,41.12,97.27,6
3836,0,1204.99,1,2,870.73,4.26,10,35.86,2.71,99.86,6
1936,0,550.0,1,2,408.84,33.92,6,66.49,29.53,91.51,3
2936,1,1303.39,1,4,11.32,32.55,8,46.47,21.42,97.04,7
1945,0,662.79,2,2,403.94,65.46,7,36.21,26.34,99.09,6
2164,0,550.0,1,4,326.79,44.7,8,40.8,27.43,94.21,3
2099,0,550.0,2,4,673.32,25.76,8,48.69,15.15,95.85,6
1583,1,1220.62,3,2,634.88,55.9,6,70.15,1.98,91.75,4
